ItemNumber,ItemTitle,ChangeSource,Location,StockChangeDateTime,ChangeQTY,ChangeValue
"HX960GSSDSATA3-U-80","960GB 2.5"" SATA SSD 80-89% Health","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:08:33","0","0"
"HX960GSSDSATA3-U-LH","960GB SSDSATA3 LOW HEALTH USED","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:08:35","84","1214.36697975903"
"HX960GSSDSATA3-U-LH","960GB SSDSATA3 LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:08:35","0","0"
"HX960GSSDSATA3-U-70","960GB 2.5"" SATA SSD 70-79% Health","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:08:49","1","8.5"
"HX960GSSDSATA3-U-70","960GB 2.5"" SATA SSD 70-79% Health","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:08:49","0","0"
"HX1TSSDSATA3-U-80","1TB 2.5"" SATA SSD 80-89% Health","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:09:11","5","80"
"HX1TSSDSATA3-U-80","1TB 2.5"" SATA SSD 80-89% Health","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:09:11","0","0"
"HX1TSSDSATA3-U-LH","1TB SSDSATA3 LOW HEALTH USED","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:09:32","7","96.544308875"
"HX1TSSDSATA3-U-LH","1TB SSDSATA3 LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:09:32","0","0"
"HX1.92TSSDSATA3-U-LH","1.92TB SSDSATA3 LOW HEALTH USED","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:09:46","7","202.64321"
"HX1.92TSSDSATA3-U-LH","1.92TB SSDSATA3 LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:09:46","0","0"
"HX3.84TSSDSATA3-U-LH","3.84TB SSD SATA3  USED LOW HEALTH","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:09:56","1","57.89806"
"HX3.84TSSDSATA3-U-LH","3.84TB SSD SATA3  USED LOW HEALTH","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:09:57","0","0"
"HX200GSSDSATA3-U-70","200GB SSDSATA3 70-79% health USED","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:10:19","3","3.75"
"HX200GSSDSATA3-U-70","200GB SSDSATA3 70-79% health USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:10:19","0","0"
"HX240GSSDSATA3-U-80","240GB 2.5"" SATA SSD 80-89% Health","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:10:58","96","386.3"
"HX240GSSDSATA3-U-80","240GB 2.5"" SATA SSD 80-89% Health","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:10:58","0","0"
"HX240GSSDSATA3-U-70","240GB 2.5"" SATA SSD 70-79% Health","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:11:21","43","145.991935483871"
"HX240GSSDSATA3-U-70","240GB 2.5"" SATA SSD 70-79% Health","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:11:21","0","0"
"HX240GSSDSATA3-U-LH","240GB SSDSATA3 LOW HEALTH USED","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:11:37","74","182.458188050633"
"HX240GSSDSATA3-U-LH","240GB SSDSATA3 LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:11:37","0","0"
"HX250GSSDSATA3-U-80","250GB 2.5"" SATA SSD 80-89% Health","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:11:57","17","83.1243666249999"
"HX250GSSDSATA3-U-80","250GB 2.5"" SATA SSD 80-89% Health","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:11:57","0","0"
"L510C14D16R512S 840G7","L510C14D16R512S 840G7","Stock received from transfer WT89321052025142345. Username : tom@drmem.com","Default","28/05/2025 09:12:28","16","2080"
"L510C14D16R512S 840G7","L510C14D16R512S 840G7","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 09:12:28","0","0"
"L510C14D16R512S 840G7-B","L510C14D16R512S 840G7","Stock received from transfer WT89321052025142345. Username : tom@drmem.com","Default","28/05/2025 09:12:30","5","525"
"L510C14D16R512S 840G7-B","L510C14D16R512S 840G7","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 09:12:30","0","0"
"HX250GSSDSATA3-U-LH","250GB SSDSATA3 LOW HEALTH USED","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:13:10","61","162.236454157014"
"HX250GSSDSATA3-U-LH","250GB SSDSATA3 LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:13:10","0","0"
"HX250GSSDSATA3-U-70","250GB 2.5"" SATA SSD 70-79% Health","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:13:12","5","16.6166666666667"
"HX250GSSDSATA3-U-70","250GB 2.5"" SATA SSD 70-79% Health","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:13:12","0","0"
"HX525GSSDSATA3-U-80","525GB 2.5"" SATA SSD 80-89% Health","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:13:35","1","9.6"
"HX525GSSDSATA3-U-80","525GB 2.5"" SATA SSD 80-89% Health","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:13:35","0","0"
"HX525GSSDSATA3-U-LH","HX525GSSDSATA3-U-LH","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:13:39","1","7.91575"
"HX525GSSDSATA3-U-LH","HX525GSSDSATA3-U-LH","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:13:39","0","0"
"HX500GSSDSATA3-U-80","500GB 2.5"" SATA SSD 80-89% Health","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:14:12","2","16.0579"
"HX500GSSDSATA3-U-70","500GB 2.5"" SATA SSD 70-79% Health","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:14:12","1","5.5"
"HX500GSSDSATA3-U-80","500GB 2.5"" SATA SSD 80-89% Health","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:14:12","0","0"
"HX500GSSDSATA3-U-70","500GB 2.5"" SATA SSD 70-79% Health","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:14:12","0","0"
"HX500GSSDSATA3-U-LH","500GB SSDSATA3 LOW HEALTH USED","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:14:13","13","96.9269099999999"
"HX500GSSDSATA3-U-LH","500GB SSDSATA3 LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:14:13","0","0"
"HX512GSSDSATA3-U-80","512GB 2.5"" SATA SSD 80-89% Health","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:14:44","3","30.7999999999999"
"HX512GSSDSATA3-U-80","512GB 2.5"" SATA SSD 80-89% Health","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:14:44","0","0"
"HX512GSSDSATA3-U-LH","512GB SSDSATA3 LOW HEALTH USED","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:14:54","3","22.6928153333333"
"HX512GSSDSATA3-U-LH","512GB SSDSATA3 LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:14:54","0","0"
"HX80GSSDSATA3-U-LH","80GB SSDSATA3 LOW HEALTH USED","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:15:08","1","1.20621"
"HX80GSSDSATA3-U-LH","80GB SSDSATA3 LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:15:08","0","0"
"HX32GSSDSATA3-U-LH","32GB SSDSATA3 LOW HEALTH USED","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:15:18","1","0.482484"
"HX32GSSDSATA3-U-LH","32GB SSDSATA3 LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:15:18","0","0"
"HX60GSSDSATA3-U-70","60GB SSDSATA3 70-79% health USED","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:16:08","1","0.1"
"HX60GSSDSATA3-U-70","60GB SSDSATA3 70-79% health USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:16:08","0","0"
"HX60GSSDSATA3-U-LH","60GB SSDSATA3 LOW HEALTH USED","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:16:12","1","0.904657"
"HX60GSSDSATA3-U-LH","60GB SSDSATA3 LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:16:12","0","0"
"HX16GSSDSATA3-U-LH","16GB SSDSATA3 LOW HEALTH USED","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:16:20","2","0.481655999999999"
"HX16GSSDSATA3-U-LH","16GB SSDSATA3 LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:16:20","0","0"
"L58C14D16R256S 840g6-C","HP840g6/i5-8/16gb/256gb/14","Stock received from transfer WT89321052025142345. Username : tom@drmem.com","Default","28/05/2025 09:16:27","3","255"
"L58C14D16R256S 840g6-C","HP840g6/i5-8/16gb/256gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 09:16:27","0","0"
"HX800GSSDSATA3-U-LH","800GB SSDSATA3 LOW HEALTH USED","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:16:33","19","229.179823999999"
"HX800GSSDSATA3-U-LH","800GB SSDSATA3 LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:16:33","0","0"
"L58C14D16R256S 840G6-B","HP840g6/i5-8/16gb/256gb/14","Stock received from transfer WT89321052025142345. Username : tom@drmem.com","Default","28/05/2025 09:16:38","7","630"
"L58C14D16R256S 840G6-B","HP840g6/i5-8/16gb/256gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 09:16:38","0","0"
"HX600GSSDSATA3-U-LH","600GB SATA SSD USED LOW HEALTH","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:16:42","2","18.093144"
"HX600GSSDSATA3-U-LH","600GB SATA SSD USED LOW HEALTH","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:16:42","0","0"
"HX180GSSDSATA3-U-LH","180GB SSDSATA3 LOW HEALTH USED","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:16:53","7","18.948902"
"HX180GSSDSATA3-U-LH","180GB SSDSATA3 LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:16:53","0","0"
"HX160GSSDSATA3-U-70","160GB 2.5"" SATA SSD 70-79% Health","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:16:58","1","1.5"
"HX160GSSDSATA3-U-70","160GB 2.5"" SATA SSD 70-79% Health","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:16:58","0","0"
"HX160GSSDSATA3-U-LH","160GB SSDSATA3 LOW HEALTH USED","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:16:59","1","2.412419"
"HX160GSSDSATA3-U-LH","160GB SSDSATA3 LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:16:59","0","0"
"L58C13D16R512S 830G6-B","HP 830 G6/i5-8/16gb/512gb/13","Stock received from transfer WT89321052025142345. Username : tom@drmem.com","Default","28/05/2025 09:19:22","23","2070"
"L58C13D16R512S 830G6-B","HP 830 G6/i5-8/16gb/512gb/13","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 09:19:22","0","0"
"L58C13D16R512S 830G6-C","HP 830 G6/i5-8/16gb/512gb/13","Stock received from transfer WT89321052025142345. Username : tom@drmem.com","Default","28/05/2025 09:19:27","3","255"
"L58C13D16R512S 830G6-C","HP 830 G6/i5-8/16gb/512gb/13","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 09:19:27","0","0"
"L58C13D16R256S 830G6-B","HP830G6/i5-8/16gb/256gb/13","Stock received from transfer WT89321052025142345. Username : tom@drmem.com","Default","28/05/2025 09:20:50","16","1440"
"L58C13D16R256S 830G6-B","HP830G6/i5-8/16gb/256gb/13","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 09:20:50","0","0"
"L58C13D16R256S 830G6-C","HP830G6/i5-8/16gb/256gb/13","Stock received from transfer WT89321052025142345. Username : tom@drmem.com","Default","28/05/2025 09:20:54","3","255"
"L58C13D16R256S 830G6-C","HP830G6/i5-8/16gb/256gb/13","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 09:20:54","0","0"
"HX250GSSDSATA3-U-LH","250GB SSDSATA3 LOW HEALTH USED","Reset Stock Item Level Username : office@drmem.com","Sharjah","28/05/2025 09:21:25","-61","-2.65961400257399"
"HX250GSSDSATA3-U-LH","250GB SSDSATA3 LOW HEALTH USED","Reset Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:21:25","0","0"
"HX250GSSDSATA3-U-LH","250GB SSDSATA3 LOW HEALTH USED","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:21:25","27","71.809578069498"
"HX250GSSDSATA3-U-LH","250GB SSDSATA3 LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:21:25","0","0"
"HX256GSSDSATA3-U-70","256GB 2.5"" SATA SSD 70-79% Health","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:23:34","17","54.22183116"
"HX256GSSDSATA3-U-70","256GB 2.5"" SATA SSD 70-79% Health","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:23:34","0","0"
"HX256GSSDSATA3-U-LH","256GB SSDSATA3 LOW HEALTH USED","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:23:36","74","222.401045097956"
"HX256GSSDSATA3-U-LH","256GB SSDSATA3 LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:23:36","0","0"
"HX256GSSDSATA3-U-80","256GB 2.5"" SATA SSD 80-89% Health","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:26:08","80","298.798646913579"
"HX256GSSDSATA3-U-80","256GB 2.5"" SATA SSD 80-89% Health","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:26:08","0","0"
"HX480GSSDSATA3-U-80","480GB 2.5"" SATA SSD 80-89% Health","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:27:20","7","61.6504962499999"
"HX480GSSDSATA3-U-80","480GB 2.5"" SATA SSD 80-89% Health","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:27:20","0","0"
"L510C14D16R512S 5410-B","Dell5410/i5-10/16gb/512gb/14","Stock received from transfer WT89321052025142345. Username : tom@drmem.com","Default","28/05/2025 09:27:21","2","180"
"L510C14D16R512S 5410-B","Dell5410/i5-10/16gb/512gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 09:27:21","0","0"
"HX480GSSDSATA3-U-LH","480GB SSDSATA3 LOW HEALTH USED","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:28:18","68","492.096218999999"
"HX480GSSDSATA3-U-LH","480GB SSDSATA3 LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:28:19","0","0"
"HX192GSSDSATA3-U-80","HX192GSSDSATA3-U-80","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:28:39","1","2.6"
"HX192GSSDSATA3-U-80","HX192GSSDSATA3-U-80","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:28:39","0","0"
"HX128GSSDM2-U-LH","128GB SSD M2 LOW HEALTH USED","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:30:12","646","1240.40892625392"
"HX128GSSDM2-U-LH","128GB SSD M2 LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:30:12","0","0"
"L510C14D8R256S 5410-B","Dell5410/i5-10/8gb/256gb/14","Stock received from transfer WT89321052025142345. Username : tom@drmem.com","Default","28/05/2025 09:30:55","2","180"
"L510C14D8R256S 5410-B","Dell5410/i5-10/8gb/256gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 09:30:55","0","0"
"L510C14D8R256S 5410-C","Dell5410/i5-10/8gb/256gb/14","Stock received from transfer WT89321052025142345. Username : tom@drmem.com","Default","28/05/2025 09:30:57","1","85"
"L510C14D8R256S 5410-C","Dell5410/i5-10/8gb/256gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 09:30:57","0","0"
"HX256GSSDM2PCIE-U-LH","256GB SSD M2 PCIE LOW HEALTH USED","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:32:01","20","50.2181427851293"
"HX256GSSDM2PCIE-U-LH","256GB SSD M2 PCIE LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:32:01","0","0"
"HX256GSSDM2-U-LH","256GB SSD M2 LOW HEALTH USED","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:32:38","197","727.622570680819"
"HX256GSSDM2-U-LH","256GB SSD M2 LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:32:38","0","0"
"HX240GSSDM2-U-LH","240GB SSD M2 LOW HEALTH USED","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:32:49","1","3.618629"
"HX240GSSDM2-U-LH","240GB SSD M2 LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:32:49","0","0"
"HX500GSSDM2-U-LH","500GB SSD M2 LOW HEALTH USED","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:33:15","1","7.53881"
"HX500GSSDM2-U-LH","500GB SSD M2 LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:33:15","0","0"
"L58C14D8R256S 5410","Dell5410/i5-8/8gb/256gb/14","Stock received from transfer WT89321052025142345. Username : tom@drmem.com","Default","28/05/2025 09:35:17","1","95"
"L58C14D8R256S 5410","Dell5410/i5-8/8gb/256gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 09:35:17","0","0"
"LR5PC14D16R512S 745G5-C","LR5PC14D16R512S 745G5-C","OPENING STOCK","Default","28/05/2025 09:37:07","0","0"
"HX1TSSDM2-U-LH","1TB SSD M2 LOW HEALTH USED","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:39:13","1","15.07762"
"HX1TSSDM2-U-LH","1TB SSD M2 LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:39:13","0","0"
"HX180GSSDM2-U-LH","180GB SSD M2 LOW HEALTH USED","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:39:48","3","8.141916"
"HX180GSSDM2-U-LH","180GB SSD M2 LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:39:48","0","0"
"LR5PC14D16R512S 745G5-variation","LR5PC14D16R512S 745G5-variation","OPENING STOCK","Default","28/05/2025 09:40:03","0","0"
"HX512GSSDM2PCIE-U-LH","512GB SSD M2 PCIE LOW HEALTH USED","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:40:23","14","95.3423656111111"
"HX512GSSDM2PCIE-U-LH","512GB SSD M2 PCIE LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:40:23","0","0"
"HX512GSSDM2-U-LH","512GB SSD M2 LOW HEALTH USED","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:40:25","7","54.038187"
"HX512GSSDM2-U-LH","512GB SSD M2 LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:40:25","0","0"
"HX32GSSDM2-U-LH","32GB SSD M2 LOW HEALTH USED","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:40:40","18","8.684712"
"HX32GSSDM2-U-LH","32GB SSD M2 LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:40:40","0","0"
"HX16GSSDM2-U-LH","16GB SSD M2 LOW HEALTH USED","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:40:45","7","1.226314"
"HX16GSSDM2-U-LH","16GB SSD M2 LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:40:45","0","0"
"Apple-512GB-G2-UF","Apple 512GB G2 SSD Used Faulty","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:41:19","1","0.24124190625"
"Apple-512GB-G2-UF","Apple 512GB G2 SSD Used Faulty","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:41:19","0","0"
"Apple-128GB-G2-UF","128 G2 APPLE SDD USED FAULTY","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:41:19","1","0.684844742919388"
"HX64GSSDMSATA-U-LH","64GB SSD MSATA LOW HEALTH USED","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:41:19","1","0.100517"
"Apple-256GB-G2-UF","256GB APLLE G2 SSD USED FAULTY","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:41:19","1","0.0571428571428571"
"Apple-128GB-G2-UF","128 G2 APPLE SDD USED FAULTY","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:41:19","0","0"
"HX64GSSDMSATA-U-LH","64GB SSD MSATA LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:41:19","0","0"
"Apple-256GB-G2-UF","256GB APLLE G2 SSD USED FAULTY","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:41:19","0","0"
"L712C14D16R512S Alienware X14","L712C14D16R512S Alienware X14","OPENING STOCK","Default","28/05/2025 09:41:37","0","0"
"HX32GSSDMSATA-U-LH","32GB SSD MSATA LOW HEALTH USED","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:41:55","5","2.41242"
"HX32GSSDMSATA-U-LH","32GB SSD MSATA LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:41:55","0","0"
"L58C13D16R256S 830G5","HP830G5/i5-8/16gb/256gb/13","Stock received from transfer WT89321052025142345. Username : tom@drmem.com","Default","28/05/2025 09:42:38","1","95"
"L58C13D16R256S 830G5","HP830G5/i5-8/16gb/256gb/13","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 09:42:38","0","0"
"HX256GSSDMSATA-U-LH","256GB SSD MSATA LOW HEALTH USED","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:42:49","3","11.579613"
"HX256GSSDMSATA-U-LH","256GB SSD MSATA LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:42:49","0","0"
"HX128GSSDMSATA-U-LH","128GB SSD MSATA LOW HEALTH USED","Stock received from transfer WT47315052025080824. Username : office@drmem.com","Sharjah","28/05/2025 09:42:53","11","19.0463180769231"
"HX128GSSDMSATA-U-LH","128GB SSD MSATA LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:42:53","0","0"
"L58C14D8R256S 840g5","HP840g5/i5-8/8gb/256gb/14","Stock received from transfer WT89321052025142345. Username : tom@drmem.com","Default","28/05/2025 09:42:56","1","95"
"L58C14D8R256S 840g5","HP840g5/i5-8/8gb/256gb/14","Adjust Stock Item Due Level Username : tom@drmem.com","Default","28/05/2025 09:42:56","0","0"
"HX240GSSDSATA3-U-LH","240GB SSDSATA3 LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
"DX8GDDR3-U","Desktop Memory Ram 8GB DDR3","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
"HA32TB-LH","3.5"" DESKTOP HDD 2TB LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
"HX1TSSDSATA3-U-70","1TB SSDSATA3 70-79% health USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
"HX64GSSDMSATA-U-LH","64GB SSD MSATA LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
"HX256GSSDSATA3-U-80","256GB 2.5"" SATA SSD 80-89% Health","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
"HX480GSSDSATA3-U-70","480GB 2.5"" SATA SSD 70-79% Health","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
"DX4GDDR3-U","Desktop Memory Ram 4GB DDR3","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
"LX4GDDR4-U","Laptop Memory Ram 4GB DDR4","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
"HA31TB-70","3.5"" DESKTOP HDD 1TB 70-79% health USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
"HX128GSSDSATA3-U-LH","128GB SSDSATA3 LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
"HX128GSSDM2-U-LH","128GB SSD M2 LOW HEALTH USED","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
"HX1TSSDSATA3-U-80","1TB 2.5"" SATA SSD 80-89% Health","Adjust Stock Item Due Level Username : office@drmem.com","Sharjah","28/05/2025 09:45:18","0","0"
