SKU,Location,StockLevel,StockValue,DateTime,ChangeSource,Note
LX4GDDR4AA3200U,Default,0.0,0.0,2025-05-23 10:00:14,Imported from file,"Import corrected - Original value: -7.95807864051312e-13, Corrected value: 0.0"
LX4GDDR4AA3200U-HYN,Default,0.0,0.0,2025-05-23 10:00:14,Imported from file,"Import corrected - Original value: -8.5265128291212e-14, Corrected value: 0.0"
LX4GDDR4AA3200U-KING,Default,0.0,0.0,2025-05-23 10:00:14,Imported from file,"Import corrected - Original value: -8.5265128291212e-14, Corrected value: 0.0"
LX4GDDR4AA3200U-MIC,Default,0.0,0.0,2025-05-23 10:00:14,Imported from file,"Import corrected - Original value: -8.5265128291212e-14, Corrected value: 0.0"
LX4GDDR4AA3200U-SAM,Default,0.0,0.0,2025-05-23 10:00:14,Imported from file,"Import corrected - Original value: -1.4210854715202e-14, Corrected value: 0.0"
LX4GDDR4P2133U,Default,0.0,0.0,2025-05-23 10:00:14,Imported from file,"Import corrected - Original value: -1.84741111297626e-13, Corrected value: 0.0"
LX4GDDR4P2133U-HYN,Default,0.0,0.0,2025-05-23 10:00:14,Imported from file,"Import corrected - Original value: -8.5265128291212e-14, Corrected value: 0.0"
LX4GDDR4P2133U-SAM,Default,0.0,0.0,2025-05-23 10:00:14,Imported from file,"Import corrected - Original value: -8.5265128291212e-14, Corrected value: 0.0"
LX4GDDR4T2400U,Default,0.0,0.0,2025-05-23 10:00:14,Imported from file,"Import corrected - Original value: -3.12638803734444e-13, Corrected value: 0.0"
LX4GDDR4T2400U-HYN,Default,0.0,0.0,2025-05-23 10:00:14,Imported from file,"Import corrected - Original value: -8.5265128291212e-14, Corrected value: 0.0"
LX4GDDR4T2400U-SAM,Default,0.0,0.0,2025-05-23 10:00:14,Imported from file,"Import corrected - Original value: -8.5265128291212e-14, Corrected value: 0.0"
LX4GDDR4V2666U,Default,0.0,0.0,2025-05-23 10:00:14,Imported from file,"Import corrected - Original value: -3.69482222595252e-13, Corrected value: 0.0"
LX4GDDR4V2666U-SAM,Default,0.0,0.0,2025-05-23 10:00:14,Imported from file,"Import corrected - Original value: -7.105427357601e-15, Corrected value: 0.0"
LX8GDDR4-U,Default,0.0,0.0,2025-05-23 10:00:14,Imported from file,"Import corrected - Original value: -7.275957614183429e-12, Corrected value: 0.0"
LX8GDDR4AA3200U,Default,0.0,0.0,2025-05-23 10:00:14,Imported from file,"Import corrected - Original value: -5.684341886080799e-13, Corrected value: 0.0"
LX8GDDR4AA3200U-HYN,Default,0.0,0.0,2025-05-23 10:00:14,Imported from file,"Import corrected - Original value: -1.98951966012828e-13, Corrected value: 0.0"
LX8GDDR4AA3200U-MIC,Default,0.0,0.0,2025-05-23 10:00:14,Imported from file,"Import corrected - Original value: -1.70530256582424e-13, Corrected value: 0.0"
LX8GDDR4AA3200U-SAM,Default,0.0,0.0,2025-05-23 10:00:14,Imported from file,"Import corrected - Original value: -1.4210854715201999e-13, Corrected value: 0.0"
LX8GDDR4P2133U,Default,0.0,0.0,2025-05-23 10:00:14,Imported from file,"Import corrected - Original value: -2.2737367544323198e-12, Corrected value: 0.0"
LX8GDDR4P2133U-HYN,Default,0.0,0.0,2025-05-23 10:00:14,Imported from file,"Import corrected - Original value: -1.98951966012828e-13, Corrected value: 0.0"
LX8GDDR4P2133U-MIC,Default,0.0,0.0,2025-05-23 10:00:14,Imported from file,"Import corrected - Original value: -1.98951966012828e-13, Corrected value: 0.0"
LX8GDDR4T2400,Default,0.0,0.0,2025-05-23 10:00:14,Imported from file,"Import corrected - Original value: 365.765605954693, Corrected value: 0.0"
LX8GDDR4T2400U,Default,0.0,0.0,2025-05-23 10:00:14,Imported from file,"Import corrected - Original value: -5.4569682106375694e-12, Corrected value: 0.0"
LX8GDDR4T2400U-HYN,Default,0.0,0.0,2025-05-23 10:00:14,Imported from file,"Import corrected - Original value: -1.98951966012828e-13, Corrected value: 0.0"
LX8GDDR4T2400U-KING,Default,0.0,0.0,2025-05-23 10:00:14,Imported from file,"Import corrected - Original value: -1.98951966012828e-13, Corrected value: 0.0"
LX8GDDR4T2400U-MIC,Default,0.0,0.0,2025-05-23 10:00:14,Imported from file,"Import corrected - Original value: -1.98951966012828e-13, Corrected value: 0.0"
LX8GDDR4T2400U-SAM,Default,0.0,0.0,2025-05-23 10:00:14,Imported from file,"Import corrected - Original value: -1.4210854715201999e-13, Corrected value: 0.0"
LX8GDDR4V2666U,Default,0.0,0.0,2025-05-23 10:00:14,Imported from file,"Import corrected - Original value: -3.6379788070917097e-12, Corrected value: 0.0"
LX8GDDR4V2666U-HYN,Default,0.0,0.0,2025-05-23 10:00:14,Imported from file,"Import corrected - Original value: -1.70530256582424e-13, Corrected value: 0.0"
LX8GDDR4V2666U-KING,Default,0.0,0.0,2025-05-23 10:00:14,Imported from file,"Import corrected - Original value: -1.70530256582424e-13, Corrected value: 0.0"
LX8GDDR4V2666U-MIC,Default,0.0,0.0,2025-05-23 10:00:14,Imported from file,"Import corrected - Original value: -1.70530256582424e-13, Corrected value: 0.0"
LX8GDDR4V2666U-SAM,Default,0.0,0.0,2025-05-23 10:00:14,Imported from file,"Import corrected - Original value: -1.13686837721616e-13, Corrected value: 0.0"
MTFDDAK512TBN,Default,0.0,0.0,2025-05-23 10:00:14,Imported from file,"Import corrected - Original value: -3.41060513164848e-13, Corrected value: 0.0"
PCB-D3-PC,UK-Reballing,0.0,0.0,2025-05-23 10:00:14,Imported from file,"Import corrected - Original value: -7.275957614183429e-12, Corrected value: 0.0"
SX16GDDR3-U,Default,0.0,0.0,2025-05-23 10:00:16,Imported from file,"Import corrected - Original value: -4.54747350886464e-13, Corrected value: 0.0"
SX16GDDR3-U 4RX8,Default,0.0,0.0,2025-05-23 10:00:16,Imported from file,"Import corrected - Original value: -7.105427357601e-15, Corrected value: 0.0"
SX16GDDR3-U PQL,Default,0.0,0.0,2025-05-23 10:00:16,Imported from file,"Import corrected - Original value: -6.82121026329696e-13, Corrected value: 0.0"
SX16GDDR3-U QH0|QDE,Default,0.0,0.0,2025-05-23 10:00:16,Imported from file,"Import corrected - Original value: -1.36424205265939e-12, Corrected value: 0.0"
SX16GDDR3LR1066U,Default,0.0,0.0,2025-05-23 10:00:16,Imported from file,"Import corrected - Original value: -7.105427357601e-15, Corrected value: 0.0"
SX32GDDR4-UF,Default,0.0,0.0,2025-05-23 10:00:16,Imported from file,"Import corrected - Original value: -4.54747350886464e-13, Corrected value: 0.0"
SX32GDDR4-UF 4RX4,Default,0.0,0.0,2025-05-23 10:00:16,Imported from file,"Import corrected - Original value: -2.27373675443232e-13, Corrected value: 0.0"
SX8GDDR4-U,Default,0.0,0.0,2025-05-23 10:00:16,Imported from file,"Import corrected - Original value: -3.5527136788004997e-14, Corrected value: 0.0"
SX8GDDR4-U 1RX4,Default,0.0,0.0,2025-05-23 10:00:16,Imported from file,"Import corrected - Original value: -6.82121026329696e-13, Corrected value: 0.0"
SX8GDDR4-U 2RX8,Default,0.0,0.0,2025-05-23 10:00:16,Imported from file,"Import corrected - Original value: -4.2632564145606e-14, Corrected value: 0.0"
1TBHDD,Gaming PC & Laptops,-1.0,-9.741318460421205,2025-05-23 10:21:37,SCRAPPED BY matt@drmem.com,Standard Operation - PP: 9.74
A520M,Gaming PC & Laptops,-1.0,0.0,2025-05-23 10:21:51,SCRAPPED BY matt@drmem.com,Standard Operation - PP: -0.00
i5-8500t,Default,6.0,99.0,2025-05-23 10:38:58,"PO PO-XUM-090525, new item added to PO UserName: alfred@drmem.com",PO Operation
i5-8500t,Default,7.0,116.5,2025-05-23 10:39:01,PO PO-XUM-090525 delivered 1 alfred@drmem.com,PO Operation
1TBHDD,Gaming PC & Laptops,0.0,0.0,2025-05-23 11:04:59,Imported from file,"Import corrected - Original value: 9.69425171173555, Corrected value: 0.0"
A520M,Gaming PC & Laptops,0.0,-0.0,2025-05-23 11:04:59,Imported from file,"Import corrected - Original value: 34.4733874765161, Corrected value: -0.0"
CM4GX16GE2133C13K8,Default,0.0,0.0,2025-05-23 11:04:59,Imported from file,"Import corrected - Original value: -3.5527136788004997e-14, Corrected value: 0.0"
CMH32GX4M4E3200C16,Default,0.0,0.0,2025-05-23 11:04:59,Imported from file,"Import corrected - Original value: 0.0011367842497858, Corrected value: 0.0"
CMK16GX4M2B3000C15,Default,0.0,0.0,2025-05-23 11:04:59,Imported from file,"Import corrected - Original value: 0.0011367842497858, Corrected value: 0.0"
CMK16GX4M2B3000C15B,Default,0.0,0.0,2025-05-23 11:04:59,Imported from file,"Import corrected - Original value: 0.0011367842497858, Corrected value: 0.0"
CMK16GX4M2B3200C16,Default,0.0,0.0,2025-05-23 11:04:59,Imported from file,"Import corrected - Original value: 0.0011367842497858, Corrected value: 0.0"
CMK16GX4M2B3333C16,Default,0.0,0.0,2025-05-23 11:04:59,Imported from file,"Import corrected - Original value: 0.0011367842497858, Corrected value: 0.0"
CMK16GX4M2D3000C16,Default,0.0,0.0,2025-05-23 11:04:59,Imported from file,"Import corrected - Original value: 0.0011367842497858, Corrected value: 0.0"
CMK16GX4M2D3000C16W,Default,0.0,0.0,2025-05-23 11:04:59,Imported from file,"Import corrected - Original value: 0.0011367842497858, Corrected value: 0.0"
CMK16GX4M2D3600C16,Default,0.0,0.0,2025-05-23 11:04:59,Imported from file,"Import corrected - Original value: 0.0011367842497858, Corrected value: 0.0"
CMK16GX4M2K4600C19,Default,0.0,0.0,2025-05-23 11:04:59,Imported from file,"Import corrected - Original value: 0.0011367842497858, Corrected value: 0.0"
CMK16GX4M2Z3600C18,Default,0.0,0.0,2025-05-23 11:04:59,Imported from file,"Import corrected - Original value: 0.0011367842497858, Corrected value: 0.0"
CMK32GX4M2A2133C13,Default,0.0,0.0,2025-05-23 11:04:59,Imported from file,"Import corrected - Original value: -1.24344978758018e-14, Corrected value: 0.0"
CMK32GX4M2A2666C16,Default,0.0,0.0,2025-05-23 11:04:59,Imported from file,"Import corrected - Original value: -6.3948846218409e-14, Corrected value: 0.0"
CMK32GX4M2E3200C16,Default,0.0,0.0,2025-05-23 11:04:59,Imported from file,"Import corrected - Original value: -2.48689957516035e-14, Corrected value: 0.0"
CMK32GX4M2Z3600C18,Default,0.0,0.0,2025-05-23 11:04:59,Imported from file,"Import corrected - Original value: -2.48689957516035e-14, Corrected value: 0.0"
CMK32GX4M4A2666C16W,Default,0.0,0.0,2025-05-23 11:04:59,Imported from file,"Import corrected - Original value: 0.0022735684995716, Corrected value: 0.0"
CMR16GX4M2C3000C15,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: 0.0011367842497858, Corrected value: 0.0"
CMU16GX4M2C3200C16,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: 0.0011367842497858, Corrected value: 0.0"
CMW16GX4M2A2666C16,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: 0.0011367842497858, Corrected value: 0.0"
CMW16GX4M2C3200C16,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: 0.0011367842497858, Corrected value: 0.0"
CMW16GX4M2C3600C16W,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: 0.0011367842497858, Corrected value: 0.0"
CMW16GX4M2D3600C18,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: 0.0011367842497858, Corrected value: 0.0"
CMW32GX4M2A2666C16,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: -1.24344978758018e-14, Corrected value: 0.0"
CMW32GX4M2Z3600C18,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: -1.24344978758018e-14, Corrected value: 0.0"
CMW32GX4M4C3200C16,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: 0.0034103527493591, Corrected value: 0.0"
CMW32GX4M4C3200C16W,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: 0.0022735684995716, Corrected value: 0.0"
CMW32GX4M4D3600C18,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: 0.0011367842497858, Corrected value: 0.0"
CMW64GX4M4D3600C18,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: -1.24344978758018e-14, Corrected value: 0.0"
DX16GDDR4-U,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: -7.275957614183429e-12, Corrected value: 0.0"
DX16GDDR4AA3200U,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: -1.02318153949454e-12, Corrected value: 0.0"
DX16GDDR4P2133U,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: -1.1368683772161599e-12, Corrected value: 0.0"
DX16GDDR4T2400U,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: -7.95807864051312e-13, Corrected value: 0.0"
DX16GDDR4T2400U-SAM,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: -5.684341886080799e-13, Corrected value: 0.0"
DX16GDDR4V2666U,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: -3.41060513164848e-13, Corrected value: 0.0"
DX16GDDR4V2666U-HYN,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: -4.54747350886464e-13, Corrected value: 0.0"
DX16GDDR4V2666U-SAM,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: -8.5265128291212e-14, Corrected value: 0.0"
DX16GDDR4Y2933U,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: -1.4210854715201999e-13, Corrected value: 0.0"
DX8GDDR3-U,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: -1.1368683772161599e-12, Corrected value: 0.0"
DX8GDDR3LU1600U,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: -2.8421709430403997e-13, Corrected value: 0.0"
DX8GDDR3LU1866U,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: -3.5527136788004997e-14, Corrected value: 0.0"
DX8GDDR3U1066U,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: -1.0658141036401501e-14, Corrected value: 0.0"
DX8GDDR3U1333U,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: -1.0658141036401501e-14, Corrected value: 0.0"
DX8GDDR3U1600U,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: -9.09494701772928e-13, Corrected value: 0.0"
DX8GDDR3U1600U-HYN,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: -7.105427357600999e-14, Corrected value: 0.0"
DX8GDDR3U1600U-KING,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: -7.105427357600999e-14, Corrected value: 0.0"
DX8GDDR3U1600U-SAM,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: -7.105427357600999e-14, Corrected value: 0.0"
DX8GDDR4-U,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: -0.925342379428912, Corrected value: 0.0"
DX8GDDR4E-U,UK-Reballing,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: -4.77484718430787e-12, Corrected value: 0.0"
DX8GDDR4E-U 1RX8,UK-Reballing,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: -5.22959453519434e-12, Corrected value: 0.0"
DX8GDDR4P2133U,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: 0.650240590877729, Corrected value: 0.0"
DX8GDDR4P2133U-HYN,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: 0.0466081542411985, Corrected value: 0.0"
DX8GDDR4P2133U-KING,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: 0.030693174744215, Corrected value: 0.0"
DX8GDDR4P2133U-MIC,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: 0.0522920754901293, Corrected value: 0.0"
DX8GDDR4P2133U-SAM,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: 0.0147781952472172, Corrected value: 0.0"
DX8GDDR4T2400U-HYN,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: 0.0193253322463534, Corrected value: 0.0"
DX8GDDR4T2400U-KING,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: 0.0022735684995716, Corrected value: 0.0"
DX8GDDR4T2400U-MIC,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: 0.0181885479965729, Corrected value: 0.0"
DX8GDDR4V2666U-HYN,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: 0.0034103527493591, Corrected value: 0.0"
DX8GDDR4V2666U-MIC,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: 0.0011367842497858, Corrected value: 0.0"
F4-2400C15D-16GVR,Default,0.0,0.0,2025-05-23 11:05:00,Imported from file,"Import corrected - Original value: 0.0011367842497858, Corrected value: 0.0"
HA21TB-7,Default,0.0,0.0,2025-05-23 11:05:01,Imported from file,"Import corrected - Original value: -4.2632564145606e-14, Corrected value: 0.0"
HA21TB-7SE,Default,0.0,0.0,2025-05-23 11:05:01,Imported from file,"Import corrected - Original value: -2.27373675443232e-13, Corrected value: 0.0"
HA21TB-7WD,Default,0.0,0.0,2025-05-23 11:05:01,Imported from file,"Import corrected - Original value: -1.4210854715201999e-13, Corrected value: 0.0"
HA21TB-9,Default,0.0,0.0,2025-05-23 11:05:01,Imported from file,"Import corrected - Original value: -2.72848410531878e-12, Corrected value: 0.0"
HA21TB-9SE,Default,0.0,0.0,2025-05-23 11:05:01,Imported from file,"Import corrected - Original value: -1.98951966012828e-13, Corrected value: 0.0"
HA21TB-9WD,Default,0.0,0.0,2025-05-23 11:05:01,Imported from file,"Import corrected - Original value: -2.27373675443232e-13, Corrected value: 0.0"
HA2500-7-SE,Default,0.0,0.0,2025-05-23 11:05:01,Imported from file,"Import corrected - Original value: -1.77635683940025e-13, Corrected value: 0.0"
HA2500-7SE,Default,0.0,0.0,2025-05-23 11:05:01,Imported from file,"Import corrected - Original value: -7.38964445190504e-13, Corrected value: 0.0"
HA2500-7WD,Default,0.0,0.0,2025-05-23 11:05:01,Imported from file,"Import corrected - Original value: -9.66338120633736e-13, Corrected value: 0.0"
HA2500-9,Default,0.0,0.0,2025-05-23 11:05:01,Imported from file,"Import corrected - Original value: -7.73070496506989e-12, Corrected value: 0.0"
HA2500-9,Sharjah,0.0,0.0,2025-05-23 11:05:01,Imported from file,"Import corrected - Original value: -5.4569682106375694e-12, Corrected value: 0.0"
HA2500-9SE,Sharjah,0.0,0.0,2025-05-23 11:05:01,Imported from file,"Import corrected - Original value: -1.8189894035458597e-11, Corrected value: 0.0"
HA2500-9SE,Default,0.0,0.0,2025-05-23 11:05:01,Imported from file,"Import corrected - Original value: -5.11590769747272e-13, Corrected value: 0.0"
HA2500-9WD,Default,0.0,0.0,2025-05-23 11:05:01,Imported from file,"Import corrected - Original value: -1.77635683940025e-13, Corrected value: 0.0"
HA2500-9WD,Sharjah,0.0,0.0,2025-05-23 11:05:01,Imported from file,"Import corrected - Original value: -4.9737991503207e-14, Corrected value: 0.0"
HA31TB,Default,0.0,0.0,2025-05-23 11:05:01,Imported from file,"Import corrected - Original value: -2.2737367544323198e-12, Corrected value: 0.0"
HA31TBSE,Default,0.0,0.0,2025-05-23 11:05:01,Imported from file,"Import corrected - Original value: -2.1827872842550297e-11, Corrected value: 0.0"
HA31TBWD,Default,0.0,0.0,2025-05-23 11:05:01,Imported from file,"Import corrected - Original value: -1.81898940354586e-12, Corrected value: 0.0"
HA32TB,Default,0.0,0.0,2025-05-23 11:05:01,Imported from file,"Import corrected - Original value: -2.72848410531878e-12, Corrected value: 0.0"
HA32TBSE,Default,0.0,0.0,2025-05-23 11:05:01,Imported from file,"Import corrected - Original value: -1.0913936421275098e-11, Corrected value: 0.0"
HA32TBWD,Default,0.0,0.0,2025-05-23 11:05:01,Imported from file,"Import corrected - Original value: -4.54747350886464e-13, Corrected value: 0.0"
HX421C14FB2K2/16,Default,0.0,0.0,2025-05-23 11:05:02,Imported from file,"Import corrected - Original value: 0.0011367842497858, Corrected value: 0.0"
HX424C15FB2K4/32,Default,0.0,0.0,2025-05-23 11:05:02,Imported from file,"Import corrected - Original value: 0.0022735684995716, Corrected value: 0.0"
HX424C15FBK4/32,Default,0.0,0.0,2025-05-23 11:05:02,Imported from file,"Import corrected - Original value: 0.0022735684995716, Corrected value: 0.0"
HX426C16FB3/16,Default,0.0,0.0,2025-05-23 11:05:02,Imported from file,"Import corrected - Original value: -1.24344978758018e-14, Corrected value: 0.0"
HX428C14SB2K8/64,Default,0.0,0.0,2025-05-23 11:05:02,Imported from file,"Import corrected - Original value: 0.0511552912403488, Corrected value: 0.0"
HX436C18FB4K4/64,Default,0.0,0.0,2025-05-23 11:05:02,Imported from file,"Import corrected - Original value: -1.24344978758018e-14, Corrected value: 0.0"
HX512GSSDSATA3-U,Default,0.0,-0.0,2025-05-23 11:05:02,Imported from file,"Import corrected - Original value: -9.09494701772928e-13, Corrected value: -0.0"
KF32C16BBK2/16,Default,0.0,0.0,2025-05-23 11:05:02,Imported from file,"Import corrected - Original value: 0.0011367842497858, Corrected value: 0.0"
KF436C16RB1K2/32,Default,0.0,0.0,2025-05-23 11:05:02,Imported from file,"Import corrected - Original value: -1.24344978758018e-14, Corrected value: 0.0"
i5-8500t,Default,0.0,0.0,2025-05-23 11:05:02,Imported from file,"Import corrected - Original value: -17.5, Corrected value: 0.0"
LMKUFG68AHFHD-32A,Default,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -1.24344978758018e-14, Corrected value: 0.0"
LX4GDDR3-U,Default,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -9.09494701772928e-13, Corrected value: 0.0"
LX4GDDR3LS1600U,Default,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -5.6843418860808e-14, Corrected value: 0.0"
LX4GDDR3LS1866U,Default,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -5.3290705182007506e-15, Corrected value: 0.0"
LX4GDDR3S1600U,Default,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -1.0658141036401501e-14, Corrected value: 0.0"
LX4GDDR4-U,Default,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -8.526512829121199e-13, Corrected value: 0.0"
LX4GDDR4AA3200U,Default,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -1.02318153949454e-12, Corrected value: 0.0"
LX4GDDR4AA3200U-HYN,Default,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -9.9475983006414e-14, Corrected value: 0.0"
LX4GDDR4AA3200U-KING,Default,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -9.9475983006414e-14, Corrected value: 0.0"
LX4GDDR4AA3200U-MIC,Default,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -9.9475983006414e-14, Corrected value: 0.0"
LX4GDDR4AA3200U-SAM,Default,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -1.59872115546023e-14, Corrected value: 0.0"
LX4GDDR4P2133U,Default,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -1.98951966012828e-13, Corrected value: 0.0"
LX4GDDR4P2133U-HYN,Default,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -9.9475983006414e-14, Corrected value: 0.0"
LX4GDDR4P2133U-SAM,Default,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -9.2370555648813e-14, Corrected value: 0.0"
LX4GDDR4T2400U,Default,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -3.12638803734444e-13, Corrected value: 0.0"
LX4GDDR4T2400U-HYN,Default,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -9.9475983006414e-14, Corrected value: 0.0"
LX4GDDR4T2400U-SAM,Default,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -9.9475983006414e-14, Corrected value: 0.0"
LX4GDDR4V2666U,Default,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -3.97903932025656e-13, Corrected value: 0.0"
LX4GDDR4V2666U-SAM,Default,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -7.99360577730113e-15, Corrected value: 0.0"
LX8GDDR4-U,Default,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -1.0913936421275098e-11, Corrected value: 0.0"
LX8GDDR4AA3200U,Default,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -1.02318153949454e-12, Corrected value: 0.0"
LX8GDDR4AA3200U-HYN,Default,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -2.55795384873636e-13, Corrected value: 0.0"
LX8GDDR4AA3200U-MIC,Default,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -2.55795384873636e-13, Corrected value: 0.0"
LX8GDDR4AA3200U-SAM,Default,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -1.98951966012828e-13, Corrected value: 0.0"
LX8GDDR4P2133U,Default,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -3.6379788070917097e-12, Corrected value: 0.0"
LX8GDDR4P2133U-HYN,Default,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -2.55795384873636e-13, Corrected value: 0.0"
LX8GDDR4P2133U-MIC,Default,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -2.55795384873636e-13, Corrected value: 0.0"
LX8GDDR4T2400,Gaming PC & Laptops,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -2.27373675443232e-13, Corrected value: 0.0"
LX8GDDR4T2400U,Default,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -8.18545231595635e-12, Corrected value: 0.0"
LX8GDDR4T2400U-HYN,Default,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -2.55795384873636e-13, Corrected value: 0.0"
LX8GDDR4T2400U-KING,Default,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -2.55795384873636e-13, Corrected value: 0.0"
LX8GDDR4T2400U-MIC,Default,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -2.55795384873636e-13, Corrected value: 0.0"
LX8GDDR4T2400U-SAM,Default,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -1.98951966012828e-13, Corrected value: 0.0"
LX8GDDR4V2666U,Default,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -6.366462912410499e-12, Corrected value: 0.0"
LX8GDDR4V2666U-HYN,Default,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -2.55795384873636e-13, Corrected value: 0.0"
LX8GDDR4V2666U-KING,Default,0.0,0.0,2025-05-23 11:05:04,Imported from file,"Import corrected - Original value: -2.55795384873636e-13, Corrected value: 0.0"
