ItemNumber,Location,FinalStockLevel,FinalStockValue,PurchasePrice
830G7-UF,Default,3.0,380.895,126.96499999999999
840g3-UF,Default,0.0,0.0,75.18
840g3-UF,Sharjah Warehouse1,19.0,1428.42,75.18
840g4-UF,Default,0.0,0.0,95.0
840g4-UF,Sharjah Warehouse1,17.0,1622.3666666666668,95.43333333333334
840g5-UF,Default,0.0,0.0,106.39880757142856
840g5-UF,Sharjah Warehouse1,79.0,8986.903793103447,113.75827586206896
840g6-UF,Default,0.0,0.0,94.94173913043478
840g6-UF,Sharjah Warehouse1,45.0,4328.55,96.19
840G7-UF,Default,38.0,4759.821,125.25844736842105
840G7-UF,Sharjah Warehouse1,36.0,4570.701428571429,126.96392857142857
840G8-UF,Default,11.0,1633.076923076923,148.46153846153845
840G8-UF,Sharjah Warehouse1,3.0,450.0,150.0
840G8-UF,Gaming PC & Laptops,0.0,0.0,0.0
840rG4-UF,Default,6.0,657.71,109.61833333333334
845G7-UF,Default,0.0,0.0,110.53125
845G7-UF,Sharjah Warehouse1,3.0,333.18,111.06
845g8-uf,Default,2.0,230.12,115.06
850G3-UF,Default,0.0,0.0,58.1
850G4-UF,Default,0.0,0.0,97.7
850g5-UF,Default,6.0,688.32,114.72000000000001
867VAE-K9,Default,0.0,0.0,2.0
869714-002+G8,Default,2.0,1.7,0.85
872287-001,Default,0.0,0.0,3.0
872287-001+caddy-no-label,Default,0.0,0.0,0.0
872483-006,Default,5.0,55.0,11.0
872737-001,Default,0.0,0.0,0.01
876936-002,Default,1.0,0.5,0.5
876936-002+caddy=FAULTY,Default,2.0,1.0,0.5
876936-002+caddy-no-label,Default,1.0,0.0,0.0
876937-001,Default,0.0,0.0,3.0
876937-001+caddy-no-label,Default,0.0,0.0,0.0
876938-002,Default,0.0,0.0,3.0
876938-002+caddy-no-label,Default,0.0,0.0,0.0
876938-002+G8,Default,0.0,0.0,0.85237
877713-002,Default,0.0,0.0,10.0
89B-E43-805,Default,0.0,0.0,0.0
"8FKXC-2.5"" Caddy",Default,0.0,0.0,0.0729
8G04D3,Default,14948.0,1793.3,0.11996922665239497
8G04D4,China-Shenzhen Office-450,3586.0,2510.2,0.7
8G04D4,Default,0.0,0.0,0.7
8G08D3,Default,2600.0,148.49,0.057111538461538464
8G08-D4,China-Shenzhen Office-450,3465.0,2214.0,0.638961038961039
8G08-D4,Default,0.0,0.0,0.5727355466
8G08-D4,UK-Reballing,7010.0,3785.4,0.54
8GB-1RX8-PC4-2666V-RD1-11,Default,40.0,40.0,1.0
8GBMSATA,Default,0.0,0.0,0.1
8GDDR3-U 1RX4,Default,0.0,0.0,0.5
901-R510-WW00,Default,0.0,0.0,1.0
9350-UF,Default,0.0,0.0,0.0
9360-UF,Default,0.0,0.0,0.0
9365-UF,Default,0.0,0.0,0.0
949Y4242,Default,1.0,0.0,0.0
98493,Default,0.0,0.0,0.85237
99GTM,Default,1.0,0.01,0.01
9FU066-165,Default,1.0,1.2,1.2
9TG066-175,Default,1.0,0.55,0.55
9TH066-031-ST9900805SS,Default,8.0,6.8,0.85
9w2005-176,Default,1.0,0.1,0.1
9WG066-175,Default,1.0,0.55,0.55
9YD6K-LP,Default,1.0,5.0,5.0
A,Default,0.0,0.0,0.0
A -A 1286-A-Panel,Default,0.0,0.0,0.0
A -A 1286-Battery,Default,0.0,0.0,0.0
A -A 1286-Bezel,Default,0.0,0.0,0.0
A -A 1286-D-Panel,Default,0.0,0.0,0.0
A -A 1286-Keyboard,Default,0.0,0.0,0.0
A -A 1286-LCD,Default,0.0,0.0,0.0
A -A 1286-Touch Pen,Default,0.0,0.0,0.0
A -A 1286-Touchpad,Default,0.0,0.0,0.0
A2H123-24,Default,1.0,5.0,5.0
A320M-K,Default,0.0,0.0,37.71
A5120-24G-PoE+/EI,Default,1.0,10.0,10.0
A5120-48G-PoE+ EI,Default,1.0,10.0,10.0
A520M,Default,0.0,0.0,34.91689512
A520M,Gaming PC & Laptops,46.0,1585.7936339010434,34.4737746500227
A520M,UK Shop,5.0,175.02,35.004000000000005
A520M+R5-5500+32GB+306012G+1T+512GB,Default,0.0,0.0,409.77
A520M-E,Default,0.0,0.0,59.32
A520M-E-UF,Default,0.0,0.0,0.0
A520M-K,Default,0.0,0.0,40.0
A520M-K-UF,Default,0.0,0.0,0.0
A520M-PRO4,Default,0.0,0.0,61.37
A520M-PRO4-UF,Default,0.0,0.0,0.0
A5500-24G-4SFP/HI,Default,1.0,35.0,35.0
A5500-24G-4SFP/HI+LSPM2SP2P,Default,1.0,35.0,35.0
A620M,Default,0.0,0.0,60.05
A620M,Gaming PC & Laptops,38.0,2281.899999999997,60.04999999999996
A620M,UK Shop,2.0,120.1,60.05
A620M-UF,Default,0.0,0.0,73.6681
A620M-UF,Gaming PC & Laptops,1.0,66.97,66.97
ABE-3D2-BA5,Default,0.0,0.0,106.0
Ac- P614-A-Panel,Default,0.0,0.0,0.0
Ac- P614-Battery,Default,0.0,0.0,0.0
Ac- P614-Bezel,Default,0.0,0.0,0.0
Ac- P614-D-Panel,Default,0.0,0.0,0.0
Ac- P614-Keyboard,Default,0.0,0.0,0.0
Ac- P614-LCD,Default,0.0,0.0,0.0
Ac- P614-Touch Pen,Default,0.0,0.0,0.0
Ac- P614-Touchpad,Default,0.0,0.0,0.0
ACERA370PSFF,Default,0.0,0.0,1.0
ACERMixed PC,Default,0.0,0.0,1.0
ACERMixedPC,Default,4.0,4.0,1.0
AcerN19Q7,Default,0.0,0.0,1.0
AcerN19Q8,Default,0.0,0.0,1.0
Acer-NitroN50,Default,1.0,1.27,1.27
ACER-R3700,Default,0.0,0.0,1.2
Acer-Veriton X2632G,Default,0.0,0.0,1.266132
Acer-Veriton X2640G,Default,0.0,0.0,1.266132
AcerX2632G,Default,0.0,0.0,1.0
AcerXC-780,Default,0.0,0.0,1.0
ACERXC88SSFF,Default,0.0,0.0,0.0
ACR32D4U2S8HD-8F,Default,0.0,0.0,3.449643273
ACR32D4U2S8HD-8X,Default,0.0,0.0,3.449643273
AD4U240038G17-B,Default,0.0,0.0,0.0
AD4U26668G19-SGN,Default,0.0,0.0,0.0
AG637-63012,Default,0.0,0.0,0.0
AIR-CT2504-K9,Default,2.0,10.0,5.0
AIR-CT5508-K9,Default,2.0,10.0,5.0
AJ764-63002,Default,1.0,0.0,0.0
AJ798A,Default,1.0,1.0,1.0
AKASAMT,Default,0.0,0.0,1.0
Alcohol bottles,Default,0.0,0.0,1.85
Alcohol bottles,Sharjah Warehouse1,0.0,-1.7763568394002505e-15,1.5378310000000002
ALIENWARE AREA-51,Default,0.0,0.0,15.0
Alienware Area-51 R3 MK1,Default,0.0,15.0,15.0
Alienware Area-51 R3 MK1 case,Default,0.0,0.0,15.0
Alienware Area-51 R3 MK2,Default,0.0,15.0,15.0
Alienware Area-51 R3 MK2 case,Default,1.0,15.0,15.0
Alienware Area-51 R3 MK3,Default,0.0,15.0,15.0
Alienware Area-51 R3 MK3 case,Default,0.0,0.0,15.0
Alienware Area-51 R4 MK1,Default,0.0,15.0,15.0
Alienware Area-51 R4 MK1 case,Default,0.0,0.0,15.0
Alienware Area-51 R4 MK2,Default,0.0,30.0,30.0
Alienware Area-51 R4 MK2 case,Default,2.0,30.0,15.0
Alienware Area-51 R4 MK3,Default,0.0,15.0,15.0
Alienware Area-51 R4 MK3 case,Default,0.0,0.0,15.0
Alienware Area-51 R4 MK4,Default,0.0,15.0,15.0
Alienware Area-51 R4 MK4 case,Default,0.0,0.0,15.0
Alienware Area-51 R4 MK5,Default,0.0,15.0,15.0
Alienware Area-51 R4 MK5 case,Default,1.0,15.0,15.0
Alienware Area-51 R4 MK6,Default,0.0,15.0,15.0
Alienware Area-51 R4 MK6 case,Default,1.0,15.0,15.0
Alienware Area-51 R6 MK1,Default,0.0,15.0,15.0
Alienware Area-51 R6 MK1 case,Default,1.0,15.0,15.0
AM2P32NC8TI-BGTS,Default,0.0,0.0,3.449643273
AM4+R5-5500+32GB+40608G+1T+512GB,Default,0.0,0.0,412.82
AMD 2700X,Default,0.0,0.0,0.0
AMD A4-8300,Default,0.0,0.0,0.3
AMD ATH CPU,Default,1.0,0.5,0.5
AMD ATHLON CPU,Default,0.0,0.0,0.285268
AMD FirePro V3900,Default,0.0,0.0,0.0
AMD Ryzen Threadripper 1950X,Default,2.0,100.0,50.0
AMD UNKNOWN CPU,Default,16.0,4.8,0.3
AMD-125TDP,Default,0.0,0.0,0.0
AMD6570 1GB,Default,0.0,0.0,0.0
AMD6570 1GB-UF,Default,0.0,0.0,0.0
AMD-A10-6700,Default,5.0,7.74,1.548
AMD-A10-6800,Default,0.0,0.0,0.0
AMD-A10-6800B,Default,1.0,0.0,0.0
AMD-A10-6800K,Default,2.0,0.0,0.0
AMD-A10-7700K,Default,1.0,2.98,2.98
AMD-A10-7800,Default,2.0,3.87,1.935
AMD-A10-7850K-UF,Default,0.0,0.0,0.0
AMD-A10-8700,Default,0.0,0.0,3.552083333
AMD-A10-8700E,Default,0.0,0.0,0.1657438889
AMD-A10-8770E,Default,0.0,0.0,4.206983593
AMD-A10-9700,Default,4.0,7.34,1.835
AMD-A10-9700E,Default,0.0,0.0,3.626551429
AMD-A10-9700E-UF,Default,0.0,0.0,0.0
AMD-A12-8800,Default,1.0,0.0,0.0
AMD-A12-9800,Default,1.0,5.0,5.0
AMD-A12-9800E,Default,5.0,45.0,9.0
AMD-A4-3300,Default,3.0,0.0,0.1
AMD-A4-4000,Default,3.0,1.45,0.48333333333333334
AMD-A4-5300,Default,3.0,0.0,0.0
AMD-A4-6300,Default,0.0,0.0,0.0
AMD-A4-6300B,Default,2.0,0.0,0.0
AMD-A4-7300B,Default,0.0,0.0,1.217586
AMD-A4-7300B-UF,Default,0.0,0.0,0.0
AMD-A6-3500,Default,1.0,0.2,0.2
AMD-A6-5400,Default,0.0,0.0,0.5
AMD-A6-5400B,Default,5.0,0.97,0.194
AMD-A6-5400B-UF,Default,0.0,0.0,0.0
AMD-A6-5400K,Default,4.0,2.9,0.725
AMD-A6-5400K-UF,Default,0.0,0.0,0.0
AMD-A6-6400,Default,0.0,0.0,0.0
AMD-A6-6400K,Default,4.0,5.81,1.4525
AMD-A6-7400,Default,0.0,0.0,0.8888888889
AMD-A6-7400K,Default,1.0,0.0,0.0
AMD-A6-9500,Default,1.0,0.65,0.65
AMD-A6-9500B,Default,0.0,0.0,1.648467111
AMD-A6-9500E,Default,0.0,0.0,2.0
AMD-A6-9500-UF,Default,0.0,0.0,0.0
AMD-A8-3800,Default,1.0,0.48,0.48
AMD-A8-3820,Default,0.0,0.0,0.9675858732
AMD-A8-3820-UF,Default,0.0,0.0,0.0
AMD-A8-3850,Default,1.0,0.97,0.97
AMD-A8-3870,Default,3.0,0.88,0.29333333333333333
AMD-A8-5500,Default,3.0,0.0,0.2
AMD-A8-5600,Default,0.0,0.0,1.45137881
AMD-A8-5600K,Default,5.0,1.45,0.29
AMD-A8-6500,Default,3.0,3.87,1.29
AMD-A8-6500B,Default,5.0,9.68,1.936
AMD-A8-6500B-UF,Default,0.0,0.0,0.0
AMD-A8-6500-UF,Default,0.0,0.0,0.0
AMD-A8-6600K,Default,0.0,0.0,1.45137881
AMD-A8-6600K-UF,Default,0.0,0.0,0.0
AMD-A8-7600,Default,3.0,9.05,3.016666666666667
AMD-A8-7650k,Default,2.0,6.03,3.015
AMD-A8-7670K,Default,1.0,0.2,0.2
AMD-A8-8600,Default,0.0,0.0,0.8
AMD-A8-8600-UF,Default,0.0,0.0,0.0
AMD-A8-8650B,Default,0.0,0.0,1.935172
AMD-A8-9600,Default,0.0,0.0,1.935171746
AMD-AM4-Clone-Motherboard,Default,86.0,523.93,6.092209302325581
AMD-Athlon-1640B,Default,0.0,0.0,0.0
AMD-Athlon-64-3000+,Default,0.0,0.0,0.0
AMD-Athlon-64-3800+,Default,0.0,0.0,0.0
AMD-Athlon-64-X2-4000+,Default,0.0,0.0,0.1666666667
AMD-Athlon-64-X2-4200+,Default,0.0,0.0,0.0
AMD-Athlon-64-X2-5000+-UF,Default,0.0,0.0,0.0
AMD-Athlon-II-X2-220,Default,0.0,0.0,0.4
AMD-Athlon-II-X2-240,Default,0.0,0.0,0.0
AMD-Athlon-II-X2-B24,Default,0.0,0.0,0.0
AMD-Athlon-II-X2-B26,Default,0.0,0.2,0.0
AMD-Athlon-II-X2-B28,Default,0.0,0.0,0.0
AMD-Athlon-II-X4-620,Default,0.0,0.0,0.0
AMD-Athlon-II-X4-640,Default,0.0,0.0,0.0
AMD-E2-3200,Default,9.0,0.0,0.04444444444
AMD-EPYC,Default,0.0,0.0,4.999193678
AMD-EPYC-7232P,Default,1.0,5.16,5.16
AMD-EPYC-7251,Default,1.0,5.16,5.16
AMD-FX-4100,Default,0.0,0.0,0.0
AMD-Fx-4300,Default,0.0,0.0,0.0
AMD-FX-6300,Default,0.0,0.0,0.0
AMD-FX-8350,Default,0.0,0.0,0.0
AMD-Opteron-1214,Default,1.0,0.0,0.0
AMD-Opteron-2216,Default,4.0,0.0,0.0
AMD-Opteron-2218,Default,4.0,0.0,0.0
AMD-Opteron-2356,Default,4.0,0.0,0.0
AMD-Opteron-2376,Default,1.0,0.0,0.0
AMD-Opteron-2378,Default,2.0,0.0,0.0
AMD-Opteron-2384,Default,1.0,0.0,0.0
AMD-Opteron-2427,Default,2.0,0.0,0.0
AMD-Opteron-2435,Default,1.0,0.0,0.0
AMD-Opteron-4122,Default,1.0,0.01,0.01
AMD-Opteron-4162,Default,2.0,0.0,0.0
AMD-Opteron-4180,Default,4.0,0.0,0.0
AMD-Opteron-4226,Default,1.0,0.0,0.0
AMD-Opteron-4334,Default,2.0,0.0,0.0
AMD-Opteron-6128,Default,4.0,0.04,0.01
AMD-Opteron-6134,Default,1.0,0.0,0.0
AMD-Opteron-6136,Default,2.0,0.02,0.01
AMD-Opteron-6168,Default,0.0,0.0,0.0
AMD-Opteron-6172,Default,1.0,0.0,0.0
AMD-Opteron-6174,Default,21.0,0.21,0.01
AMD-Opteron-6176,Default,3.0,0.0,0.0
AMD-Opteron-6272,Default,1.0,0.0,0.0
AMD-Opteron-6276,Default,5.0,0.05,0.01
AMD-Opteron-8216,Default,1.0,0.0,0.0
AMD-Opteron-8222,Default,5.0,0.0,0.0
AMD-Opteron-8376,Default,1.0,0.0,0.0
AMD-Opteron-8380,Default,2.0,0.0,0.0
AMD-Phenom-II-X4-840,Default,0.0,0.0,0.0
AMD-Phenom-II-X4-850,Default,0.0,0.0,0.0
AMD-Phenom-II-X4-945,Default,0.0,0.0,0.0
AMD-Phenom-II-X4-955-UF,Default,0.0,0.0,0.0
AMD-Phenom-X3-8650,Default,0.0,0.0,0.0
AMD-Phenom-X4-9350E,Default,0.0,0.0,0.0
AMD-PRO-A10-7800,Default,0.0,0.0,2.0
AMD-PRO-A10-7800B,Default,21.0,56.0,2.6666666666666665
AMD-PRO-A10-8700E,Default,0.0,0.0,0.6174111765
AMD-PRO-A10-8750B,Default,47.0,135.29,2.8785106382978722
AMD-PRO-A10-8770,Default,49.0,174.05,3.5520408163265307
AMD-PRO-A10-8770E,Default,18.0,2.98,0.16555555555555557
AMD-PRO-A10-9700B,Default,4.0,5.87,1.4675
AMD-PRO-A10-9700E,Default,49.0,177.7,3.6265306122448977
AMD-PRO-A4-7300B,Default,2.0,2.44,1.22
AMD-PRO-A4-8350B,Default,1.0,0.3,0.3
AMD-PRO-A6-7400B,Default,9.0,0.0,0.0
AMD-PRO-A6-9500B,Default,9.0,14.84,1.6488888888888888
AMD-PRO-A6-9500E,Default,6.0,0.5,0.08333333333333333
AMD-PRO-A8-7600B,Default,14.0,42.22,3.0157142857142856
AMD-PRO-A8-8650B,Default,6.0,1.94,0.3233333333333333
AMD-PRO-A8-9600B,Default,26.0,15.48,0.5953846153846154
AMD-PRO-A8-9600B-UF,Default,0.0,0.0,0.0
AMD-Ryzen-3-1200,Default,0.0,0.0,0.2
AMD-Ryzen-3-2200G,Default,1.0,5.0,5.0
AMD-Ryzen-3-2200GE,Default,0.0,0.0,0.115
AMD-Ryzen-3-3100,Default,0.0,0.0,8.0
AMD-Ryzen-3-3200G,Default,1.0,7.0,7.0
AMD-Ryzen-3-3200GE,Default,0.0,0.0,1.609375
AMD-Ryzen-3-3200GE-UF,Default,0.0,0.0,0.0
AMD-Ryzen-3-Pro-1200,Default,0.0,0.0,0.0
AMD-Ryzen-3-Pro-2200G,Default,0.0,0.0,1.2
AMD-Ryzen-3-Pro-2200GE,Default,11.0,2.27,0.20636363636363636
AMD-Ryzen-3-Pro-3200GE,Default,0.0,0.0,2.0
AMD-RYZEN5,Default,0.0,0.0,0.5
AMD-Ryzen-5-2400G,Default,1.0,8.78,8.78
AMD-Ryzen-5-2600,Default,0.0,0.0,10.0
AMD-Ryzen-5-2600X,Default,0.0,0.0,4.333333333
AMD-Ryzen-5-3400G,Default,0.0,0.0,12.0
AMD-Ryzen-5-3400GE,Default,0.0,0.0,0.0
AMD-Ryzen-5-3600,Default,0.0,0.0,11.36363636
AMD-Ryzen-5-3600X,Default,0.0,0.0,12.0
AMD-Ryzen-5-3600XT,Default,0.0,0.0,12.0
AMD-Ryzen-5-4500,Default,0.0,0.0,12.0
AMD-Ryzen-5-4600G,Default,0.0,0.0,15.7
AMD-Ryzen-5-4600G,China-Shenzhen Office-450,0.0,0.0,63.489000125
AMD-Ryzen-5-4600G,Gaming PC & Laptops,0.0,0.0,15.7
AMD-Ryzen-5-4600GE,Default,0.0,0.0,5.0
AMD-Ryzen-5-4650G,Default,0.0,0.0,55.62257961
AMD-Ryzen-5-4650G,Gaming PC & Laptops,81.0,5222.728711258743,64.47813223776225
AMD-Ryzen-5-4650G,UK Shop,2.0,110.14,55.07
AMD-Ryzen-5-4650G,China-Shenzhen Office-450,0.0,0.0,63.693897
AMD-Ryzen-5-4655G,Default,0.0,0.0,34.3
AMD-Ryzen-5-4655G,China-Shenzhen Office-450,0.0,-4.547473508864641e-13,67.27028100000001
AMD-Ryzen-5-5500,Default,2.0,82.36,41.18
AMD-Ryzen-5-5500,Gaming PC & Laptops,73.0,3043.0668644067737,41.68584745762705
AMD-Ryzen-5-5500,UK Shop,3.0,139.97,46.656666666666666
AMD-Ryzen-5-5500,China-Shenzhen Office-450,0.0,0.0,0.0
AMD-Ryzen-5-5600G,Default,0.0,0.0,30.0
AMD-Ryzen-5-5600G,Gaming PC & Laptops,0.0,0.0,30.0
AMD-Ryzen5-5600G,Default,0.0,0.0,90.78
AMD-Ryzen5-5600G,Gaming PC & Laptops,0.0,0.0,0.0
AMD-Ryzen-5-5600G-UF,Default,0.0,0.0,0.0
AMD-Ryzen-5-5600G-UF,Gaming PC & Laptops,0.0,0.0,0.0
AMD-Ryzen-5-5600X,Default,0.0,0.0,36.0
AMD-Ryzen-5-5600X-UF,Default,0.0,0.0,0.0
AMD-Ryzen-5-8400F,Default,0.0,0.0,67.5519
AMD-Ryzen-5-8400F,Gaming PC & Laptops,6.0,405.3100000000003,67.55166666666672
AMD-Ryzen-5-8400F,UK Shop,1.0,67.55,67.55
AMD-Ryzen-5-8400F,China-Shenzhen Office-450,0.0,0.0,0.0
AMD-Ryzen-5-8600G,Default,0.0,0.0,115.678253
AMD-Ryzen-5-8600G,Gaming PC & Laptops,17.0,1966.529090909092,115.67818181818183
AMD-Ryzen-5-8600G,UK Shop,1.0,115.68,115.68
AMD-Ryzen-5-8600G,China-Shenzhen Office-450,0.0,0.0,0.0
AMD-Ryzen-5-Pro-1500,Default,0.0,0.0,0.2
AMD-Ryzen-5-Pro-2400g,Default,0.0,0.0,0.5191469111
AMD-Ryzen-5-Pro-2400GE,Default,35.0,53.58,1.530857142857143
AMD-Ryzen-5-Pro-2400GE-UF,Default,0.0,0.0,0.0
AMD-Ryzen-5-Pro-2400G-UF,Default,0.0,0.0,0.0
AMD-Ryzen-5-Pro-3400G,Default,0.0,0.0,1.22
AMD-Ryzen-5-Pro-3400GE,Default,3.0,8.11,2.703333333333333
AMD-Ryzen-5-Pro-3400GE-UF,Default,0.0,0.0,0.0
AMD-Ryzen-5-Pro-4650GE,Default,0.0,0.0,15.0
AMD-Ryzen-5-Pro-5650G,Default,0.0,0.0,2.0
AMD-Ryzen-7-2700X,Default,0.0,0.0,11.25
AMD-Ryzen-7-3800X,Default,0.0,0.0,30.0
AMD-Ryzen-7-3800X-UF,Default,1.0,0.0,0.0
AMD-Ryzen-7-5700G,Default,1.0,35.0,35.0
AMD-Ryzen-7-Pro-3700,Default,0.0,0.0,15.0
AMD-Ryzen-9-3900,Default,0.0,0.0,40.0
AMD-Ryzen-9-3900X,Default,0.0,0.0,26.5625
AMD-Ryzen-9-3900XT,Default,0.0,0.0,30.0
AMD-Ryzen-9-3950X,Default,0.0,0.0,124.0
AMD-Ryzen-9-5900X,Default,0.0,0.0,66.0
AMD-Ryzen-9-5900X-UF,Default,1.0,0.0,0.0
AMD-Ryzen-9-7900X,Default,1.0,271.63,271.63
AMD-Sempron-2650,Default,0.0,0.0,0.0
AMD-Sempron-2800+,Default,0.0,0.0,0.0
AMD-Sempron-3000+,Default,0.0,0.0,0.0
AMD-Sempron-3400+,Default,0.0,0.0,0.0
AMD-Sempron-3600+,Default,0.0,0.0,0.0
AMD-STEALTH-65W,Default,1.0,3.99,3.99
AMD-STEALTH-65W,Gaming PC & Laptops,216.0,880.8009022556384,4.077781954887216
AMD-STEALTH-65W,UK Shop,2.0,8.31,4.155
AMD-STEALTH-65W-UF,Default,0.0,0.0,0.0
AMD-STEALTH-65W-UF,Gaming PC & Laptops,0.0,0.0,0.0
AMD-STEALTH-95W,Default,0.0,0.0,6.1579276
AMD-STEALTH-95W,Gaming PC & Laptops,187.0,1151.529762484017,6.1579131683637245
AMD-STEALTH-95W,UK Shop,1.0,6.16,6.16
AMD-STEALTH-95W-UF,Default,0.0,0.0,0.0
Antec12,Default,0.0,0.0,1.0
Antrec-Custom-PC,Default,0.0,0.0,1.058039
AOC-STG-i2T-HP,Default,0.0,0.0,0.85237
AOC-STG-i2T-LP,Default,0.0,0.0,0.01
AORUS-X299,Default,0.0,0.0,1.058039
Ap- A1278-A-Panel,Default,0.0,0.0,0.0
Ap- A1278-Battery,Default,0.0,0.0,0.0
Ap- A1278-Bezel,Default,0.0,0.0,0.0
Ap- A1278-D-Panel,Default,0.0,0.0,0.0
Ap- A1278-Keyboard,Default,0.0,0.0,0.0
Ap- A1278-LCD,Default,0.0,0.0,0.0
Ap- A1278-Touch Pen,Default,0.0,0.0,0.0
Ap- A1278-Touchpad,Default,0.0,0.0,0.0
Ap- A1286-A-Panel,Default,0.0,0.0,0.0
Ap- A1286-Battery,Default,0.0,0.0,0.0
Ap- A1286-Bezel,Default,0.0,0.0,0.0
Ap- A1286-D-Panel,Default,0.0,0.0,0.0
Ap- A1286-Keyboard,Default,0.0,0.0,0.0
Ap- A1286-LCD,Default,0.0,0.0,0.0
Ap- A1286-Touch Pen,Default,0.0,0.0,0.0
Ap- A1286-Touchpad,Default,0.0,0.0,0.0
Ap- A1297-A-Panel,Default,0.0,0.0,0.0
Ap- A1297-Battery,Default,0.0,0.0,0.0
Ap- A1297-Bezel,Default,0.0,0.0,0.0
Ap- A1297-D-Panel,Default,0.0,0.0,0.0
Ap- A1297-Keyboard,Default,0.0,0.0,0.0
Ap- A1297-LCD,Default,0.0,0.0,0.0
Ap- A1297-Touch Pen,Default,0.0,0.0,0.0
Ap- A1297-Touchpad,Default,0.0,0.0,0.0
Ap- A1398-A-Panel,Default,0.0,0.0,0.0
Ap- A1398-Battery,Default,0.0,0.0,0.0
Ap- A1398-Bezel,Default,0.0,0.0,0.0
Ap- A1398-D-Panel,Default,0.0,0.0,0.0
Ap- A1398-Keyboard,Default,0.0,0.0,0.0
Ap- A1398-LCD,Default,0.0,0.0,0.0
Ap- A1398-Touch Pen,Default,0.0,0.0,0.0
Ap- A1398-Touchpad,Default,0.0,0.0,0.0
Ap- A1465-A-Panel,Default,0.0,0.0,0.0
Ap- A1465-Battery,Default,0.0,0.0,0.0
Ap- A1465-Bezel,Default,0.0,0.0,0.0
Ap- A1465-D-Panel,Default,0.0,0.0,0.0
Ap- A1465-Keyboard,Default,0.0,0.0,0.0
Ap- A1465-LCD,Default,0.0,0.0,0.0
Ap- A1465-Touch Pen,Default,0.0,0.0,0.0
Ap- A1465-Touchpad,Default,0.0,0.0,0.0
Ap- A1466-A-Panel,Default,0.0,0.0,0.0
Ap- A1466-Battery,Default,0.0,0.0,0.0
Ap- A1466-Bezel,Default,0.0,0.0,0.0
Ap- A1466-D-Panel,Default,0.0,0.0,0.0
Ap- A1466-Keyboard,Default,0.0,0.0,0.0
Ap- A1466-LCD,Default,0.0,0.0,0.0
Ap- A1466-Touch Pen,Default,0.0,0.0,0.0
Ap- A1466-Touchpad,Default,0.0,0.0,0.0
Ap- A1502-A-Panel,Default,0.0,0.0,0.0
Ap- A1502-Battery,Default,0.0,0.0,0.0
Ap- A1502-Bezel,Default,0.0,0.0,0.0
Ap- A1502-D-Panel,Default,0.0,0.0,0.0
Ap- A1502-Keyboard,Default,0.0,0.0,0.0
Ap- A1502-LCD,Default,0.0,0.0,0.0
Ap- A1502-Touch Pen,Default,0.0,0.0,0.0
Ap- A1502-Touchpad,Default,0.0,0.0,0.0
Ap- A1534-A-Panel,Default,0.0,0.0,0.0
Ap- A1534-Battery,Default,0.0,0.0,0.0
Ap- A1534-Bezel,Default,0.0,0.0,0.0
Ap- A1534-D-Panel,Default,0.0,0.0,0.0
Ap- A1534-Keyboard,Default,0.0,0.0,0.0
Ap- A1534-LCD,Default,0.0,0.0,0.0
Ap- A1534-Touch Pen,Default,0.0,0.0,0.0
Ap- A1534-Touchpad,Default,0.0,0.0,0.0
Ap- A1706-A-Panel,Default,0.0,0.0,0.0
Ap- A1706-Battery,Default,0.0,0.0,0.0
Ap- A1706-Bezel,Default,0.0,0.0,0.0
Ap- A1706-D-Panel,Default,0.0,0.0,0.0
Ap- A1706-Keyboard,Default,0.0,0.0,0.0
Ap- A1706-LCD,Default,0.0,0.0,0.0
Ap- A1706-Touch Pen,Default,0.0,0.0,0.0
Ap- A1706-Touchpad,Default,0.0,0.0,0.0
Ap- A1708-A-Panel,Default,0.0,0.0,0.0
Ap- A1708-Battery,Default,0.0,0.0,0.0
Ap- A1708-Bezel,Default,0.0,0.0,0.0
Ap- A1708-D-Panel,Default,0.0,0.0,0.0
Ap- A1708-Keyboard,Default,0.0,0.0,0.0
Ap- A1708-LCD,Default,0.0,0.0,0.0
Ap- A1708-Touch Pen,Default,0.0,0.0,0.0
Ap- A1708-Touchpad,Default,0.0,0.0,0.0
Ap- A1989-A-Panel,Default,0.0,0.0,0.0
Ap- A1989-Battery,Default,0.0,0.0,0.0
Ap- A1989-Bezel,Default,0.0,0.0,0.0
Ap- A1989-D-Panel,Default,0.0,0.0,0.0
Ap- A1989-Keyboard,Default,0.0,0.0,0.0
Ap- A1989-LCD,Default,0.0,0.0,0.0
Ap- A1989-Touch Pen,Default,0.0,0.0,0.0
Ap- A1989-Touchpad,Default,0.0,0.0,0.0
Ap- A1990-A-Panel,Default,0.0,0.0,0.0
Ap- A1990-Battery,Default,0.0,0.0,0.0
Ap- A1990-Bezel,Default,0.0,0.0,0.0
Ap- A1990-D-Panel,Default,0.0,0.0,0.0
Ap- A1990-Keyboard,Default,0.0,0.0,0.0
Ap- A1990-LCD,Default,0.0,0.0,0.0
Ap- A1990-Touch Pen,Default,0.0,0.0,0.0
Ap- A1990-Touchpad,Default,0.0,0.0,0.0
Ap- A2141-A-Panel,Default,0.0,0.0,0.0
Ap- A2141-Battery,Default,0.0,0.0,0.0
Ap- A2141-Bezel,Default,0.0,0.0,0.0
