ItemNumber,ItemTitle,ChangeSource,Location,StockChangeDateTime,ChangeQTY,ChangeValue
"DX8GDDR4T2400U-MIC","[DESKTOP,DDR4,PC4-19200 (DDR4-2400),8GB (1x8GB),DX8GDDR4T2400U]","Imported from file","Default","19/05/2025 10:00:43","0","-1.27897692436818E-13"
"G3240","G3240 Intel Pentium Dual-Core 3.10 GHz 5.00GT/s DMI2 3 MB L3 Cache CPU Processor","Imported from file","Default","19/05/2025 10:00:43","0","-0.5"
"DX8GDDR3U1600U-SAM","[DESKTOP,DDR3,PC3-12800 (DDR3-1600),8GB (1x8GB),DX8GDDR3U1600U]","Imported from file","Default","19/05/2025 10:00:43","0","-1.98951966012828E-13"
"DX8GDDR4P2133U-MIC","[DESKTOP,DDR4,PC4-17000 (DDR4-2133),8GB (1x8GB),DX8GDDR4P2133U]","Imported from file","Default","19/05/2025 10:00:43","0","-3.69482222595252E-13"
"DX16GDDR4V2666U-HYN","[DESKTOP,DDR4,PC4-21300 (DDR4-2666),16GB (1x16GB),DX16GDDR4V2666U]","Imported from file","Default","19/05/2025 10:00:43","0","-2.28381713025237"
"DX8GDDR4V2666U-MIC","[DESKTOP,DDR4,PC4-21300 (DDR4-2666),8GB (1x8GB),DX8GDDR4V2666U]","Imported from file","Default","19/05/2025 10:00:43","0","-3.19744231092045E-14"
"DX8GDDR4P2133U","[DESKTOP,DDR4,PC4-17000 (DDR4-2133),8GB (1x8GB),DX8GDDR4P2133U]","Imported from file","Default","19/05/2025 10:00:43","0","-5.00222085975111E-12"
"DX16GDDR4T2400U-SAM","Samsung 16GB Desktop Memory RAM DDR4 2400MHz DIMM PC4-19200 1.2V 288 Pin","Imported from file","Default","19/05/2025 10:00:43","0","-2.10111175983212"
"DX16GDDR4P2133U","[DESKTOP,DDR4,PC4-17000 (DDR4-2133),16GB (1x16GB),DX16GDDR4P2133U]","Imported from file","Default","19/05/2025 10:00:43","0","-3.88248912142899"
"DX8GDDR4T2400U-HYN","[DESKTOP,DDR4,PC4-19200 (DDR4-2400),8GB (1x8GB),DX8GDDR4T2400U]","Imported from file","Default","19/05/2025 10:00:43","0","-1.4210854715202E-13"
"CMW32GX4M4C3200C16W","Corsair VENGEANCE RGB 32GB (4 x 8GB) DDR4 3200MHz Memory RAM CMW32GX4M4C3200C16W","Imported from file","Default","19/05/2025 10:00:43","0","-1.59872115546023E-14"
"DX8GDDR3U1333U","[DESKTOP,DDR3,PC3-10600 (DDR3-1333),8GB (1x8GB),DX8GDDR3U1333U]","Imported from file","Default","19/05/2025 10:00:43","0","-3.19744231092045E-14"
"DX8GDDR4P2133U-KING","[DESKTOP,DDR4,PC4-17000 (DDR4-2133),8GB (1x8GB),DX8GDDR4P2133U]","Imported from file","Default","19/05/2025 10:00:43","0","-2.1316282072803E-13"
"DX8GDDR4P2133U-SAM","[DESKTOP,DDR4,PC4-17000 (DDR4-2133),8GB (1x8GB),DX8GDDR4P2133U]","Imported from file","Default","19/05/2025 10:00:43","0","-1.27897692436818E-13"
"DX8GDDR4EP2133U","MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[DESKTOP ECC,DDR4,PC4-17000 (DDR4-2133),8GB (1x8GB),DX8GDDR4EP2133U]","Imported from file","Default","19/05/2025 10:00:43","0","-3.10862446895044E-15"
"DX8GDDR3U1600U","[DESKTOP,DDR3,PC3-12800 (DDR3-1600),8GB (1x8GB),DX8GDDR3U1600U]","Imported from file","Default","19/05/2025 10:00:43","0","-2.72848410531878E-12"
"HA31TB","1TB 3.5 SATA HDD, Hard Drive 5600 - 7200 RPM Storage for Desktop CCTV DVR","Imported from file","Default","19/05/2025 10:00:44","0","1.50755010689409"
"HA21TB-9","1TB 2.5"" SATA HDD 9mm","Imported from file","Default","19/05/2025 10:00:44","0","-1.29614523287819"
"HA2160-7","160GB 2.5"" SATA HDD 7mm","Imported from file","Default","19/05/2025 10:00:44","0","-1.77635683940025E-15"
"HA32TBWD","Western Digital 2TB 3.5"" SATA HDD","Imported from file","Default","19/05/2025 10:00:44","0","0.355488177307507"
"HA2250-7WD","Western Digital 250GB 2.5"" SATA HDD 7mm","Imported from file","Default","19/05/2025 10:00:44","0","-0.00268758974358962"
"HA380SE","80GB SEAGATE HDD 3.5","Imported from file","Default","19/05/2025 10:00:44","0","-9.32587340685131E-15"
"HA2250-9","250GB 2.5"" SATA HDD 9mm","Imported from file","Default","19/05/2025 10:00:44","0","0.0147817435897366"
"HA380-UF","3.5"" DESKTOP HDD 80 USED FAULTY","Imported from file","Default","19/05/2025 10:00:44","0","-8.88178419700125E-16"
"HA2500-7WD","Western Digital 500GB 2.5"" SATA HDD 7mm","Imported from file","Default","19/05/2025 10:00:44","0","-0.0684672485858755"
"HA21TB-9WD","Western Digital 1TB 2.5"" SATA HDD 9mm","Imported from file","Default","19/05/2025 10:00:44","0","-0.0692385273973173"
"HA2500-9SE","Seagate 500GB 2.5"" SATA HDD 9mm","Imported from file","Sharjah","19/05/2025 10:00:44","0","-2.00088834390044E-11"
"HA2160-9","160GB 2.5"" SATA HDD 9mm","Imported from file","Default","19/05/2025 10:00:44","0","-5.32907051820075E-15"
"HA21TB-7","1TB 2.5"" SATA HDD 7mm","Imported from file","Default","19/05/2025 10:00:44","0","-0.0692385273973173"
"HA32TB-80","3.5"" DESKTOP HDD 2TB 80-89% health USED","Imported from file","Default","19/05/2025 10:00:44","0","-8.5265128291212E-14"
"HA3500WD","Western Digital 500GB 3.5"" SATA HDD","Imported from file","Default","19/05/2025 10:00:44","0","-2.10937367965005"
"HA3500","500GB 3.5 SATA HDD, Internal Hard Drive 5600 - 7200 RPM Desktop CCTV DVR","Imported from file","Default","19/05/2025 10:00:44","0","0.475602741966782"
"HA31.5TBSE","Seagate 1.5TB 3.5"" SATA HDD","Imported from file","Default","19/05/2025 10:00:44","0","-3.97903932025656E-13"
"HA21TB-7WD","Western Digital 1TB 2.5"" SATA HDD 7mm","Imported from file","Default","19/05/2025 10:00:44","0","-0.0443126575342774"
"HA2500-9SE","Seagate 500GB 2.5"" SATA HDD 9mm","Imported from file","Default","19/05/2025 10:00:44","0","-0.0357896981244323"
"HA21TB-7SE","Seagate 1TB 2.5"" SATA HDD 7mm","Imported from file","Default","19/05/2025 10:00:44","0","-0.0720080684932043"
"HA31TB-UF","3.5"" DESKTOP HDD 1TB USED FAULTY","Imported from file","Default","19/05/2025 10:00:44","0","-6.88338275267597E-15"
"HA2500-9","500GB 2.5"" SATA HDD 9mm","Imported from file","Default","19/05/2025 10:00:44","0","0.17998587317561"
"HA33TB","3TB 3.5 SATA HDD, Hard Drive 5600 - 7200 RPM Storage for Desktop CCTV DVR","Imported from file","Default","19/05/2025 10:00:44","0","1.47615492737395"
"HA3320","320GB 3.5"" SATA HDD","Imported from file","Default","19/05/2025 10:00:44","0","-9.66338120633736E-13"
"HA2500-9-90","2.5"" LAPTOP HDD 500 9mm 90-99% health USED","Imported from file","Default","19/05/2025 10:00:44","0","-9.76996261670138E-15"
"HA3500SE","Seagate 500GB 3.5"" SATA HDD","Imported from file","Default","19/05/2025 10:00:44","0","1.63377093768247"
"HA2250-7","250GB 2.5"" SATA HDD 7mm","Imported from file","Default","19/05/2025 10:00:44","0","-0.0100784615384608"
"HA2500-9WD","Western Digital 500GB 2.5"" SATA HDD 9mm","Imported from file","Sharjah","19/05/2025 10:00:44","0","-6.3948846218409E-14"
"HA380","80GB 3.5"" SATA HDD","Imported from file","Default","19/05/2025 10:00:44","0","-3.5527136788005E-15"
"HA2500-9","500GB 2.5"" SATA HDD 9mm","Imported from file","Sharjah","19/05/2025 10:00:44","0","-8.18545231595635E-12"
"HA34TBSE","Seagate 4TB 3.5"" SATA HDD","Imported from file","Default","19/05/2025 10:00:44","0","-15.2548762553195"
"HA31TBSE","Seagate 1TB 3.5"" SATA HDD","Imported from file","Default","19/05/2025 10:00:44","0","-6.29790087405854"
"HA32TBSE","Seagate 2TB 3.5"" SATA HDD","Imported from file","Default","19/05/2025 10:00:44","0","-5.58570934042427"
"HA34TB","4TB 3.5 SATA HDD, Hard Drive 5600 - 7200 RPM Storage for Desktop CCTV DVR","Imported from file","Default","19/05/2025 10:00:44","0","17.0788288510637"
"HA33TB-UF","3.5"" DESKTOP HDD 3TB USED FAULTY","Imported from file","Default","19/05/2025 10:00:44","0","-2.22044604925031E-16"
"HA2500-15","500GB 2.5"" SATA HDD 15mm","Imported from file","Default","19/05/2025 10:00:44","0","0.448988142857145"
"HA33TBSE","Seagate 3TB 3.5"" SATA HDD","Imported from file","Default","19/05/2025 10:00:44","0","-1.09853389944169"
"HA2250-9WD","Western Digital 250GB 2.5"" SATA HDD 9mm","Imported from file","Default","19/05/2025 10:00:44","0","-0.00201569230769216"
"HA34TBWD","Western Digital 4TB 3.5"" SATA HDD","Imported from file","Default","19/05/2025 10:00:44","0","-1.82395259574474"
"HA21TB-9SE","Seagate 1TB 2.5"" SATA HDD 9mm","Imported from file","Default","19/05/2025 10:00:44","0","1.5509430136982"
"HA33TBWD","Western Digital 3TB 3.5"" SATA HDD","Imported from file","Default","19/05/2025 10:00:44","0","-0.37762102793306"
"HA2500-9WD","Western Digital 500GB 2.5"" SATA HDD 9mm","Imported from file","Default","19/05/2025 10:00:44","0","-0.0124485906519709"
"HA2160-9SE","Seagate 160GB 2.5"" SATA HDD 9mm","Imported from file","Default","19/05/2025 10:00:44","0","-9.99200722162641E-16"
"HA31.5TBWD","Western Digital 1.5TB 3.5"" SATA HDD","Imported from file","Default","19/05/2025 10:00:44","0","-5.6843418860808E-13"
"HA2500-7SE","Seagate 500GB 2.5"" SATA HDD 7mm","Imported from file","Default","19/05/2025 10:00:44","0","-0.0513504364394066"
"HA31TBWD","Western Digital 1TB 3.5"" SATA HDD","Imported from file","Default","19/05/2025 10:00:44","0","4.79035076715263"
"HA2160-9WD","Western Digital 160GB 2.5"" SATA HDD 9mm","Imported from file","Default","19/05/2025 10:00:44","0","-2.66453525910038E-15"
"HA2500-7-SE","Seagate 500GB 7mm - Slim 2.5"" SATA Hard Drive HDD","Imported from file","Default","19/05/2025 10:00:44","0","-0.0119298993748131"
"HA2500-15WD","Western Digital 500GB 2.5"" SATA HDD 15mm","Imported from file","Default","19/05/2025 10:00:44","0","-0.448988142857143"
"HA32TB","2TB 3.5"" SATA HDD","Imported from file","Default","19/05/2025 10:00:44","0","5.23022116311677"
"HA31.5TB","1.5TB 3.5"" SATA HDD","Imported from file","Default","19/05/2025 10:00:44","0","-7.105427357601E-14"
"HA32TB","2TB 3.5"" SATA HDD","Imported from file","Gaming PC & Laptops","19/05/2025 10:00:44","0","-9.09494701772928E-13"
"HX436C18FB4K4/64","KINGSTON HYPERX FURY 64GB (4 x16GB) DDR4 3600MHz Memory RAM HX436C18FB4K4/64","Imported from file","Default","19/05/2025 10:00:44","0","-0.0456763426050468"
"i5-9500","Intel Processor i5-9500","Imported from file","Default","19/05/2025 10:00:44","0","-60"
"i7-7700K","Intel Processor i7-7700K","Imported from file","Default","19/05/2025 10:00:44","0","-35"
"HX128GSSDM2PCIE-U-70","128GB SSD M2 PCIE 70-79% health USED","Imported from file","Default","19/05/2025 10:00:44","0","-1.77635683940025E-15"
"HX512GSSDM2PCIE","XUM M.2 SSD 512GB NVMe Solid State Drive","Imported from file","Gaming PC & Laptops","19/05/2025 10:00:44","0","-7.27595761418343E-12"
"i5-10400F","Intel Processor i5-10400F","Imported from file","Gaming PC & Laptops","19/05/2025 10:00:44","0","-9.09494701772928E-13"
"HX256GSSDM2PCIE","XUM M.2 SSD 256GB NVMe Solid State Drive","Imported from file","Gaming PC & Laptops","19/05/2025 10:00:44","0","-2.27373675443232E-13"
"i7-7700","Intel Processor i7-7700","Imported from file","Default","19/05/2025 10:00:44","0","-35"
"HX424C15FB2K4/32","KINGSTON HYPERX FURY 32GB (4x8GB) DDR4 2400MHz RAM HX424C15FB2K4/32","Imported from file","Default","19/05/2025 10:00:44","0","-1.59872115546023E-14"
"I5-9500T","Intel Processor I5-9500T","Imported from file","Default","19/05/2025 10:00:44","0","-25"
"i5-8500t","Intel Processor i5-8500t","Imported from file","Default","19/05/2025 10:00:44","0","-122.5"
"i3-4130","Intel Processor i3-4130","Imported from file","Default","19/05/2025 10:00:44","0","-9.9475983006414E-14"
"i5-6500T","Intel Processor i5-6500T","Imported from file","Default","19/05/2025 10:00:44","0","-78"
"i7-8700","Intel Processor i7-8700","Imported from file","Default","19/05/2025 10:00:44","0","-90"
"HX424C15FBK4/32","KINGSTON HYPERX FURY 32GB (4 x 8GB) DDR4 2400MHz Memory RAM HX424C15FBK4/32","Imported from file","Default","19/05/2025 10:00:44","0","-1.59872115546023E-14"
"i7-6700T","Intel Processor i7-6700T","Imported from file","Default","19/05/2025 10:00:44","0","-72"
"HX428C14SB2K8/64","KINGSTON HYPERX SAVAGE 64GB (8 x 8GB) DDR4 2800MHz Memory RAM HX428C14SB2K8/64","Imported from file","Default","19/05/2025 10:00:44","0","-4.2632564145606E-13"
"i5-6500","Intel Processor i5-6500","Imported from file","Default","19/05/2025 10:00:44","0","-27"
"i5-3570K","Intel Processor i5-3570K","Imported from file","Default","19/05/2025 10:00:44","0","-5"
"i3-3240","i3-3240 CPU","Imported from file","Default","19/05/2025 10:00:44","0","-8.88178419700125E-15"
"i5-4460S","Intel Processor i5-4460S","Imported from file","Default","19/05/2025 10:00:44","0","-6"
"i5-6600","Intel Processor i5-6600","Imported from file","Default","19/05/2025 10:00:44","0","-27"
"HX426C16FB3/16","KINGSTON HYPERX FURY 16GB (1 x16GB) DDR4 2666MHz Memory RAM HX426C16FB3/16","Imported from file","Default","19/05/2025 10:00:44","0","-0.0456763426050468"
"i7-6700","Intel Processor i7-6700","Imported from file","Default","19/05/2025 10:00:44","0","-180"
"i7-2600s","Intel Processor i7-2600s","Imported from file","Default","19/05/2025 10:00:44","0","-54"
"i7-4790","Intel Processor i7-4790","Imported from file","Default","19/05/2025 10:00:44","0","-105"
"i5-3470","Intel Processor i5-3470","Imported from file","Default","19/05/2025 10:00:44","0","-10"
"I5-2400","Intel Processor i5-2400","Imported from file","Default","19/05/2025 10:00:44","0","-2.75"
"i5-10500T","Intel Processor i5-10500T","Imported from file","Default","19/05/2025 10:00:44","0","-32"
"i5-3470T","Intel Processor i5-3470T","Imported from file","Default","19/05/2025 10:00:44","0","-4.5"
"i7-3770S","Intel Processor i7-3770S","Imported from file","Default","19/05/2025 10:00:44","0","-50"
"I5-4590","Intel Processor i5-4590","Imported from file","Default","19/05/2025 10:00:44","0","-58.5"
"i7-3770","Intel Processor i7-3770","Imported from file","Default","19/05/2025 10:00:44","0","-31"
"HX421C14FB2K2/16","KINGSTON HYPERX FURY 16GB (2x8GB) DDR4 2133MHz RAM HX421C14FB2K2/16","Imported from file","Default","19/05/2025 10:00:44","0","-7.99360577730113E-15"
"i5-4570","Intel Processor i5-4570","Imported from file","Default","19/05/2025 10:00:44","0","-19.5"
"I5-9400","Intel Processor I5-9400","Imported from file","Default","19/05/2025 10:00:44","0","-30"
"i5-3550","Intel Processor i5-3550","Imported from file","Default","19/05/2025 10:00:44","0","-5"
"i5-4460","Intel Processor i5-4460","Imported from file","Default","19/05/2025 10:00:44","0","-6.5"
"i5-2500","Intel Processor i5-2500","Imported from file","Default","19/05/2025 10:00:44","0","-2.75"
"i7-4790s","Intel Processor i7-4790s","Imported from file","Default","19/05/2025 10:00:44","0","-14"
"KF32C16BBK2/16","KINGSTON FURY BEAST 16GB (2 x 8GB) DDR4 3200MHz Memory RAM KF32C16BBK2/16","Imported from file","Default","19/05/2025 10:00:46","0","-7.99360577730113E-15"
"KF436C16RB1K2/32","KINGSTON FURY RENEGADE 32GB (2x16GB) DDR4 3600MHz RAM KF436C16RB1K2/32","Imported from file","Default","19/05/2025 10:00:46","0","-0.0456763426050468"
"L510C14D16R512S 840G7","L510C14D16R512S 840G7","Imported from file","Default","19/05/2025 10:00:46","0","-2.91038304567337E-11"
"L58C13D16R512S 830G6","HP 830 G6/i5-8/16gb/512gb/13","Imported from file","Default","19/05/2025 10:00:47","0","-8.73114913702011E-11"
"L58C14D16R256S 840G6-B","HP840g6/i5-8/16gb/256gb/14","Imported from file","Default","19/05/2025 10:00:47","0","-3.18323145620525E-12"
"L58C14D16R256S 840g6","HP EliteBook 840 G6 Laptop Intel Core i5 8365U 8th Gen 16GB RAM 256GB SSD Win 11","Imported from file","Default","19/05/2025 10:00:47","0","-8.18545231595635E-12"
"LC65W-HPBLUE","HpBlue pin65W","Imported from file","Sharjah Warehouse1","19/05/2025 10:00:49","0","-7.04858393874019E-12"
"LX8GDDR4-U","Laptop Memory Ram 8GB DDR4","Imported from file","Default","19/05/2025 10:00:51","0","-5.14515805547853"
"LX4GDDR4AA3200U-KING","[LAPTOP,DDR4,PC4-25600 (DDR4-3200),4GB (1x4GB),LX4GDDR4AA3200U]","Imported from file","Default","19/05/2025 10:00:51","0","-9.9475983006414E-14"
"LX8GDDR4T2400U-KING","[LAPTOP,DDR4,PC4-19200 (DDR4-2400),8GB (1x8GB),LX8GDDR4T2400U]","Imported from file","Default","19/05/2025 10:00:51","0","0.0582690606507015"
"LX4GDDR4P2133U-HYN","[LAPTOP,DDR4,PC4-17000 (DDR4-2133),4GB (1x4GB),LX4GDDR4P2133U]","Imported from file","Default","19/05/2025 10:00:51","0","-9.9475983006414E-14"
"LX8GDDR3-U","Laptop Memory Ram 8GB DDR3","Imported from file","Default","19/05/2025 10:00:51","0","-8.86757334228605E-12"
"LX8GDDR4AA3200U","[LAPTOP,DDR4,PC4-25600 (DDR4-3200),8GB (1x8GB),LX8GDDR4AA3200U]","Imported from file","Default","19/05/2025 10:00:51","0","0.228414717750752"
"LX4GDDR4-U","Laptop Memory Ram 4GB DDR4","Imported from file","Sharjah","19/05/2025 10:00:51","0","-3.69482222595252E-13"
"LX8GDDR4V2666U","[LAPTOP,DDR4,PC4-21300 (DDR4-2666),8GB (1x8GB),LX8GDDR4V2666U]","Imported from file","Default","19/05/2025 10:00:51","0","1.32270767677073"
"LX8GDDR4V2666U-MIC","[LAPTOP,DDR4,PC4-21300 (DDR4-2666),8GB (1x8GB),LX8GDDR4V2666U]","Imported from file","Default","19/05/2025 10:00:51","0","0.057103679437688"
"LX8GDDR4P2133U","[LAPTOP,DDR4,PC4-17000 (DDR4-2133),8GB (1x8GB),LX8GDDR4P2133U]","Imported from file","Default","19/05/2025 10:00:51","0","0.755167026032723"
"LX8GDDR4T2400U-HYN","[LAPTOP,DDR4,PC4-19200 (DDR4-2400),8GB (1x8GB),LX8GDDR4T2400U]","Imported from file","Default","19/05/2025 10:00:51","0","0.0582690606507015"
"LX4GDDR4V2666U-SAM","[LAPTOP,DDR4,PC4-21300 (DDR4-2666),4GB (1x4GB),LX4GDDR4V2666U","Imported from file","Default","19/05/2025 10:00:51","0","-7.99360577730113E-15"
"LX8GDDR4AA3200U-SAM","[LAPTOP,DDR4,PC4-25600 (DDR4-3200),8GB (1x8GB),LX8GDDR4AA3200U]","Imported from file","Default","19/05/2025 10:00:51","0","0.0582690606507015"
"LX8GDDR4P2133U-MIC","[LAPTOP,DDR4,PC4-17000 (DDR4-2133),8GB (1x8GB),LX8GDDR4P2133U]","Imported from file","Default","19/05/2025 10:00:51","0","0.0582690606507015"
"LX4GDDR4-U","Laptop Memory Ram 4GB DDR4","Imported from file","Default","19/05/2025 10:00:51","0","-7.95807864051312E-13"
"LX8GDDR4V2666U-KING","[LAPTOP,DDR4,PC4-21300 (DDR4-2666),8GB (1x8GB),LX8GDDR4V2666U]","Imported from file","Default","19/05/2025 10:00:51","0","0.0547729170116611"
"LMKUFG68AHFHD-32A","LENOVO LEGION 16GB (1x16GB) DDR4 3200MHz RAM LMKUFG68AHFHD-32A","Imported from file","Default","19/05/2025 10:00:51","0","-0.0456763426050468"
"LX8GDDR4P2133U-HYN","[LAPTOP,DDR4,PC4-17000 (DDR4-2133),8GB (1x8GB),LX8GDDR4P2133U]","Imported from file","Default","19/05/2025 10:00:51","0","0.0582690606507015"
"LX4GDDR4V2666U","[LAPTOP,DDR4,PC4-21300 (DDR4-2666),4GB (1x4GB),LX4GDDR4V2666U","Imported from file","Default","19/05/2025 10:00:51","0","-3.97903932025656E-13"
"LX8GDDR3LS1333U","[LAPTOP,DDR3L,PC3L-10600 (DDR3L-1333),8GB (1x8GB),LX8GDDR3LS1333U]","Imported from file","Default","19/05/2025 10:00:51","0","-2.70006239588838E-13"
"LX8GDDR4AA3200U-HYN","[LAPTOP,DDR4,PC4-25600 (DDR4-3200),8GB (1x8GB),LX8GDDR4AA3200U]","Imported from file","Default","19/05/2025 10:00:51","0","0.0582690606507015"
"LX8GDDR4T2400U-MIC","[LAPTOP,DDR4,PC4-19200 (DDR4-2400),8GB (1x8GB),LX8GDDR4T2400U]","Imported from file","Default","19/05/2025 10:00:51","0","0.0582690606507015"
"LX4GDDR4AA3200U-HYN","[LAPTOP,DDR4,PC4-25600 (DDR4-3200),4GB (1x4GB),LX4GDDR4AA3200U]","Imported from file","Default","19/05/2025 10:00:51","0","-9.9475983006414E-14"
"LX8GDDR4V2666U-HYN","[LAPTOP,DDR4,PC4-21300 (DDR4-2666),8GB (1x8GB),LX8GDDR4V2666U]","Imported from file","Default","19/05/2025 10:00:51","0","0.0547729170116611"
"LX4GDDR4AA3200U-MIC","[LAPTOP,DDR4,PC4-25600 (DDR4-3200),4GB (1x4GB),LX4GDDR4AA3200U]","Imported from file","Default","19/05/2025 10:00:51","0","-9.9475983006414E-14"
"LX8GDDR4V2666U-SAM","[LAPTOP,DDR4,PC4-21300 (DDR4-2666),8GB (1x8GB),LX8GDDR4V2666U]","Imported from file","Default","19/05/2025 10:00:51","0","0.0536075357986476"
"LX4GDDR4V2666U","[LAPTOP,DDR4,PC4-21300 (DDR4-2666),4GB (1x4GB),LX4GDDR4V2666U","Imported from file","Sharjah","19/05/2025 10:00:51","0","-5.96855898038484E-13"
"LX8GDDR4AA3200U-MIC","[LAPTOP,DDR4,PC4-25600 (DDR4-3200),8GB (1x8GB),LX8GDDR4AA3200U]","Imported from file","Default","19/05/2025 10:00:51","0","0.057103679437688"
"LX4GDDR4T2400U-HYN","[LAPTOP,DDR4,PC4-19200 (DDR4-2400),4GB (1x4GB),LX4GDDR4T2400U]","Imported from file","Default","19/05/2025 10:00:51","0","-9.9475983006414E-14"
"LX4GDDR4AA3200U-SAM","[LAPTOP,DDR4,PC4-25600 (DDR4-3200),4GB (1x4GB),LX4GDDR4AA3200U]","Imported from file","Default","19/05/2025 10:00:51","0","-1.59872115546023E-14"
"LX4GDDR4T2400U-SAM","[LAPTOP,DDR4,PC4-19200 (DDR4-2400),4GB (1x4GB),LX4GDDR4T2400U]","Imported from file","Default","19/05/2025 10:00:51","0","-9.9475983006414E-14"
"LX8GDDR4T2400U-SAM","[LAPTOP,DDR4,PC4-19200 (DDR4-2400),8GB (1x8GB),LX8GDDR4T2400U]","Imported from file","Default","19/05/2025 10:00:51","0","0.0536075357986476"
"LX4GDDR4T2400U","[LAPTOP,DDR4,PC4-19200 (DDR4-2400),4GB (1x4GB),LX4GDDR4T2400U]","Imported from file","Default","19/05/2025 10:00:51","0","-3.41060513164848E-13"
"LX4GDDR4P2133U-SAM","[LAPTOP,DDR4,PC4-17000 (DDR4-2133),4GB (1x4GB),LX4GDDR4P2133U]","Imported from file","Default","19/05/2025 10:00:51","0","-9.9475983006414E-14"
"LX16GDDR4-U","Laptop Memory Ram 16GB DDR4","Imported from file","Default","19/05/2025 10:00:51","0","-0.241478704436986"
"LX8GDDR4T2400U","[LAPTOP,DDR4,PC4-19200 (DDR4-2400),8GB (1x8GB),LX8GDDR4T2400U]","Imported from file","Default","19/05/2025 10:00:51","0","2.10001694585117"
"LX4GDDR4P2133U","[LAPTOP,DDR4,PC4-17000 (DDR4-2133),4GB (1x4GB),LX4GDDR4P2133U]","Imported from file","Default","19/05/2025 10:00:51","0","-1.98951966012828E-13"
"LX8GDDR3S1866U","[LAPTOP,DDR3,PC3-14900 (DDR3-1866),8GB (1x8GB),LX8GDDR3S1866U]","Imported from file","Default","19/05/2025 10:00:51","0","-9.9475983006414E-14"
"LX16GDDR4T2400U-HYN","[LAPTOP,DDR4,PC4-19200 (DDR4-2400),16GB (1x16GB),LX16GDDR4T2400U]","Imported from file","Default","19/05/2025 10:00:51","0","0.241478704428054"
"LX8GDDR3S1600U","[LAPTOP,DDR3,PC3-12800 (DDR3-1600),8GB (1x8GB),LX8GDDR3S1600]","Imported from file","Default","19/05/2025 10:00:51","0","-5.54223333892878E-13"
"LX4GDDR4P2133U","[LAPTOP,DDR4,PC4-17000 (DDR4-2133),4GB (1x4GB),LX4GDDR4P2133U]","Imported from file","Sharjah","19/05/2025 10:00:51","0","-4.08562073062058E-14"
"LX4GDDR4AA3200U","[LAPTOP,DDR4,PC4-25600 (DDR4-3200),4GB (1x4GB),LX4GDDR4AA3200U]","Imported from file","Sharjah","19/05/2025 10:00:51","0","-4.08562073062058E-14"
"LX4GDDR4AA3200U","[LAPTOP,DDR4,PC4-25600 (DDR4-3200),4GB (1x4GB),LX4GDDR4AA3200U]","Imported from file","Default","19/05/2025 10:00:51","0","-9.09494701772928E-13"
"PowerCable","Kettle Power Cable","Imported from file","Gaming PC & Laptops","19/05/2025 10:00:53","0","-2.72848410531878E-12"
"S0C0G0TS CSE-829U","SuperMicro CSE-829U X10DRU-i+ Barebones","Imported from file","Default","19/05/2025 10:00:53","0","18.75"
"PSU-700W","700W + PSU","Imported from file","Gaming PC & Laptops","19/05/2025 10:00:53","0","-1.81898940354586E-12"
"RTX40608G","RTX 4060 8GB","Imported from file","Gaming PC & Laptops","19/05/2025 10:00:53","0","-5.45696821063757E-12"
"SX32GDDR4-UF","IC on board Server Memory Ram 32GB DDR4 2rx4","Imported from file","Default","19/05/2025 10:00:56","0","-6.82121026329696E-13"
"WINDOWS-11-HOME","WINDOWS 11 KEY","Imported from file","Gaming PC & Laptops","19/05/2025 10:00:56","0","-788.000000000006"
"SX16GDDR4-U","Server Memory Ram 16GB DDR4","Imported from file","Default","19/05/2025 10:00:56","0","-0.222440532847486"
"WIFI-CARD","WiFi CARD","Imported from file","Gaming PC & Laptops","19/05/2025 10:00:56","0","-5.45696821063757E-12"
"TDP-95","CPU FAN - Cooler Master i70","Imported from file","Gaming PC & Laptops","19/05/2025 10:00:56","0","-4.09272615797818E-12"
"SX8GDDR4-U 1Rx8","IC on board Server Memory Ram 8GB DDR4   1rx8","Imported from file","Default","19/05/2025 10:00:56","0","-2.98427949019242E-13"
"SX16GDDR3-U AFR/MFR","Server 16G DDR3 desktop AFR/MFR","Imported from file","Default","19/05/2025 10:00:56","0","-9.09494701772928E-13"
"SX16GDDR3-U","Server Memory Ram 16GB DDR3","Imported from file","Default","19/05/2025 10:00:56","0","3.15770358585064"
"SX16GDDR3LR1066U","MEMORY RAM DDR2 DDR3 DDR4 2GB 4GB 8GB 16GB DESKTOP SERVER LAPTOP Lot[SERVER,DDR3L (Low Voltage),PC3-8500 (DDR3-1066),16GB (1x16GB),SX16GDDR3LR1066]","Imported from file","Default","19/05/2025 10:00:56","0","-0.101982650328615"
"SX16GDDR4-U 1RX4","IC on board Server Memory Ram 16GB DDR4 1RX4","Imported from file","Default","19/05/2025 10:00:56","0","0.222440532847259"
"SX32GDDR4-U 1RX4","Server Memory Ram 32GB DDR4 1RX4","Imported from file","Default","19/05/2025 10:00:56","0","0.000343100778945171"
"SX64GDDR4-UF","IC on board Server Memory Ram 64GB DDR4 2rx4","Imported from file","Default","19/05/2025 10:00:56","0","-2.70006239588838E-13"
